0,1,2,3,4,5,6,7,8
BBB,CCC,CAA,ACC,AAB,AAA,CCC,CCC,BBB
BBB,CCC,AAB,CCC,ABB,AAA,CCC,CCC,BBB
BBB,CCC,ABA,CCC,BBB,AAA,CCC,CCC,BBB
BBC,CCC,BAB,CCC,BBB,AAA,CCB,CCB,BBB
BCB,CCC,ABB,CCB,BBB,AAA,CBB,CBB,BBB
CBA,CCC,BBB,CBB,BBB,AAA,BBB,BBB,BBB
BAA,CCC,BBC,BBB,BBB,AAA,BBB,BBB,BBB
AAB,CCC,BCB,BBA,BBB,AAA,BBB,BBB,BBB
ABB,CCC,CBB,BAA,BBC,AAA,BBB,BBB,BBB
BBB,CCC,BBC,AAA,BCC,AAA,BBB,BBB,BBB
BBB,CCC,BCC,AAA,CCC,AAA,BBB,BBA,BBB
BBB,CCC,CCC,AAA,CCC,AAA,BBB,BAB,BBB
BBA,CCC,CCC,AAB,CCC,AAC,BBB,ABB,BBB
BAA,CCC,CCA,ABA,CCC,ACA,BBA,BBA,BBC
AAA,CCC,CAA,BAA,CCB,CAA,BAA,BAA,BCC
AAA,CCC,AAA,AAA,CBB,AAA,AAA,AAB,CCC
AAA,CCC,AAA,AAA,BBA,AAA,AAA,ABC,CCC
AAA,CCC,AAA,AAA,BAA,AAA,AAA,BCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAB,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,ABB,CCC,CCC
AAA,CCC,AAA,AAA,AAB,AAA,BBB,CCC,CCB
AAB,CCC,AAB,AAA,ABA,AAA,BBB,CCC,CBB
ABB,CCC,ABC,AAA,BAA,AAB,BBB,CCB,BBB
BBB,CCC,BCC,AAA,AAB,ABB,BBB,CBB,BBB
BBB,CCC,CCC,AAA,ABB,BBB,BBA,BBA,BBB
BBC,CCC,CCB,AAA,BBC,BBB,BAB,BAB,BBA
BCC,CCC,CBB,AAA,BCC,BBB,ABB,ABB,BAA
CCC,CCC,BBB,AAA,CCC,BBC,BBC,BBA,AAA
CCC,CCC,BBB,AAB,CCC,BCC,BCC,BAB,AAA
CCC,CCC,BBB,ABB,CCC,CCC,CCC,ABB,AAA
CCC,CCC,BBB,BBC,CCB,CCC,CCC,BBB,AAA
CCC,CCC,BBC,BCC,CBB,CCC,CCC,BBB,AAA
CCC,CCC,BCC,CCC,BBB,CCB,CCC,BBB,AAB
CCC,CCC,CCC,CCC,BBB,CBC,CCB,BBB,ABB
CCC,CCC,CCC,CCC,BBB,BCC,CBB,BBB,BBB
CCC,CCC,CCB,CCC,BBA,CCC,BBC,BBB,BBB
CCC,CCC,CBB,CCC,BAA,CCC,BCC,BBA,BBB
CCC,CCC,BBB,CCC,AAB,CCC,CCC,BAA,BBB
CCC,CCC,BBB,CCC,ABB,CCC,CCC,AAA,BBB
CCB,CCC,BBA,CCC,BBB,CCC,CCC,AAA,BBA
CBC,CCC,BAA,CCC,BBC,CCC,CCC,AAB,BAA
BCC,CCC,AAA,CCC,BCC,CCC,CCC,ABB,AAB
CCB,CCC,AAA,CCC,CCC,CCC,CCC,BBA,ABA
CBB,CCC,AAB,CCC,CCC,CCC,CCC,BAA,BAB
BBC,CCC,ABA,CCB,CCB,CCC,CCC,AAB,ABB
BCC,CCC,BAA,CBB,CBB,CCB,CCB,ABB,BBB
CCB,CCC,AAA,BBB,BBB,CBB,CBB,BBB,BBB
CBC,CCC,AAA,BBB,BBB,BBB,BBB,BBB,BBB
BCB,CCC,AAA,BBB,BBA,BBB,BBB,BBB,BBB
CBB,CCC,AAA,BBB,BAA,BBB,BBB,BBB,BBB
BBB,CCC,AAA,BBA,AAA,BBB,BBB,BBA,BBB
BBB,CCC,AAA,BAA,AAA,BBB,BBB,BAA,BBB
BBC,CCC,AAA,AAA,AAA,BBB,BBA,AAB,BBA
BCA,CCC,AAA,AAA,AAA,BBB,BAA,ABB,BAB
CAB,CCC,AAB,AAA,AAA,BBB,AAA,BBB,ABA
ABA,CCC,ABB,AAA,AAB,BBB,AAA,BBC,BAA
BAB,CCC,BBB,AAA,ABB,BBB,AAB,BCB,AAA
ABB,CCC,BBB,AAA,BBB,BBB,ABB,CBB,AAA
BBB,CCC,BBB,AAA,BBA,BBB,BBB,BBB,AAB
BBA,CCC,BBB,AAA,BAA,BBB,BBB,BBB,ABB
BAC,CCC,BBA,AAA,AAB,BBA,BBB,BBC,BBB
ACA,CCC,BAA,AAA,ABA,BAA,BBB,BCB,BBB
CAA,CCC,AAB,AAA,BAB,AAA,BBB,CBB,BBA
AAA,CCC,ABB,AAA,ABB,AAA,BBB,BBB,BAB
AAB,CCC,BBB,AAA,BBA,AAA,BBB,BBB,ABB
ABB,CCC,BBB,AAA,BAC,AAA,BBB,BBB,BBB
BBB,CCC,BBB,AAA,ACC,AAA,BBA,BBB,BBB
BBB,CCC,BBC,AAC,CCA,AAB,BAA,BBA,BBB
BBB,CCC,BCC,ACC,CAB,ABB,AAA,BAA,BBB
BBA,CCC,CCB,CCC,ABC,BBB,AAA,AAB,BBB
BAA,CCC,CBB,CCC,BCC,BBB,AAA,ABB,BBB
AAA,CCC,BBC,CCC,CCC,BBB,AAA,BBB,BBB
AAB,CCC,BCC,CCB,CCC,BBB,AAA,BBB,BBB
ABB,CCC,CCB,CBB,CCB,BBB,AAA,BBB,BBB
BBB,CCC,CBB,BBB,CBB,BBB,AAC,BBC,BBA
BBB,CCC,BBA,BBA,BBB,BBA,ACB,BCB,BAB
BBB,CCC,BAB,BAB,BBA,BAB,CBC,CBB,ABB
BBB,CCC,ABA,ABB,BAB,ABC,BCC,BBC,BBA
BBB,CCC,BAA,BBB,ABB,BCC,CCC,BCC,BAA
BBB,CCC,AAA,BBB,BBB,CCB,CCC,CCC,AAA
BBB,CCC,AAA,BBA,BBA,CBC,CCC,CCC,AAA
BBA,CCC,AAB,BAB,BAB,BCB,CCB,CCB,AAB
BAA,CCC,ABB,ABB,ABB,CBC,CBB,CBB,ABB
AAC,CCC,BBB,BBB,BBA,BCB,BBB,BBA,BBB
ACC,CCC,BBB,BBB,BAB,CBA,BBB,BAA,BBB
CCC,CCC,BBB,BBA,ABB,BAB,BBB,AAA,BBB
CCC,CCC,BBB,BAA,BBB,ABB,BBB,AAA,BBC
CCC,CCC,BBC,AAA,BBA,BBB,BBB,AAA,BCC
CCC,CCC,BCC,AAA,BAC,BBC,BBC,AAB,CCC
CCC,CCC,CCC,AAB,ACC,BCC,BCB,ABB,CCC
CCB,CCC,CCB,ABC,CCC,CCB,CBC,BBB,CCC
CBB,CCC,CBC,BCB,CCC,CBB,BCC,BBC,CCB
BBB,CCC,BCC,CBB,CCC,BBB,CCC,BCC,CBB
BBA,CCC,CCC,BBB,CCC,BBC,CCB,CCC,BBB
BAA,CCC,CCB,BBB,CCC,BCC,CBB,CCC,BBA
AAB,CCC,CBC,BBB,CCB,CCC,BBB,CCB,BAB
ABC,CCC,BCB,BBB,CBA,CCC,BBA,CBA,ABB
BCC,CCC,CBB,BBB,BAA,CCC,BAB,BAB,BBB
CCC,CCC,BBA,BBB,AAA,CCA,ABC,ABB,BBB
CCB,CCC,BAA,BBB,AAA,CAC,BCC,BBB,BBC
CBB,CCC,AAA,BBA,AAA,ACB,CCB,BBB,BCB
BBB,CCC,AAB,BAA,AAA,CBA,CBB,BBB,CBB
BBB,CCC,ABB,AAC,AAA,BAA,BBA,BBB,BBB
BBB,CCC,BBC,ACC,AAB,AAA,BAB,BBB,BBB
BBC,CCC,BCB,CCC,ABA,AAA,ABA,BBB,BBC
BCC,CCC,CBB,CCB,BAA,AAB,BAA,BBB,BCC
CCC,CCC,BBA,CBB,AAB,ABB,AAA,BBC,CCC
CCB,CCC,BAA,BBB,ABB,BBB,AAB,BCC,CCB
CBB,CCC,AAA,BBB,BBB,BBB,ABA,CCB,CBB
BBB,CCC,AAB,BBC,BBB,BBB,BAC,CBC,BBB
BBB,CCC,ABB,BCC,BBC,BBB,ACC,BCB,BBB
BBB,CCC,BBA,CCB,BCC,BBB,CCC,CBB,BBB
BBA,CCC,BAB,CBB,CCC,BBB,CCB,BBB,BBA
BAB,CCC,ABB,BBB,CCC,BBB,CBB,BBB,BAA
ABA,CCC,BBB,BBB,CCB,BBB,BBB,BBB,AAA
BAB,CCC,BBC,BBB,CBC,BBA,BBB,BBB,AAB
ABA,CCC,BCC,BBB,BCB,BAA,BBB,BBA,ABA
BAB,CCC,CCC,BBA,CBB,AAA,BBB,BAA,BAA
ABA,CCC,CCB,BAA,BBB,AAA,BBB,AAA,AAB
BAA,CCC,CBB,AAA,BBC,AAA,BBB,AAA,ABB
AAA,CCC,BBA,AAA,BCB,AAA,BBA,AAA,BBB
AAA,CCC,BAA,AAA,CBA,AAA,BAA,AAA,BBA
AAA,CCC,AAA,AAA,BAA,AAA,AAA,AAA,BAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,ABB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BBB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BBB
AAA,CCC,AAA,AAA,AAB,AAA,AAA,AAB,BBB
AAA,CCC,AAB,AAA,ABB,AAA,AAA,ABB,BBB
AAB,CCC,ABA,AAA,BBB,AAA,AAA,BBB,BBB
ABB,CCC,BAA,AAA,BBA,AAB,AAB,BBB,BBA
BBB,CCC,AAA,AAA,BAA,ABB,ABB,BBC,BAA
BBA,CCC,AAA,AAA,AAA,BBA,BBB,BCC,AAA
BAA,CCC,AAA,AAA,AAA,BAA,BBB,CCB,AAA
AAA,CCC,AAA,AAA,AAA,AAA,BBC,CBB,AAA
AAB,CCC,AAA,AAA,AAB,AAB,BCC,BBB,AAA
ABC,CCC,AAA,AAA,ABB,ABC,CCC,BBB,AAB
BCC,CCC,AAB,AAA,BBB,BCC,CCB,BBB,ABB
CCC,CCC,ABB,AAB,BBB,CCC,CBC,BBB,BBB
CCC,CCC,BBB,ABB,BBB,CCC,BCC,BBB,BBB
CCC,CCC,BBB,BBB,BBC,CCC,CCC,BBB,BBC
CCC,CCC,BBB,BBB,BCC,CCC,CCC,BBC,BCC
CCC,CCC,BBC,BBB,CCC,CCC,CCC,BCC,CCC
CCC,CCC,BCC,BBB,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,BBC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,BCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCB,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CBB,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCB,BBB,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CBC,BBB,CCC,CCC
CCC,CCC,CCC,CCC,CCC,BCB,BBB,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CBC,BBB,CCB,CCC
CCC,CCC,CCC,CCC,CCC,BCB,BBB,CBC,CCC
CCC,CCC,CCC,CCC,CCC,CBC,BBB,BCC,CCC
CCC,CCC,CCC,CCC,CCC,BCC,BBB,CCB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,BBB,CBB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,BBC,BBB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,BCB,BBB,CCB
CCC,CCC,CCC,CCC,CCC,CCC,CBB,BBB,CBB
CCC,CCC,CCC,CCC,CCC,CCC,BBB,BBA,BBB
CCC,CCC,CCC,CCC,CCC,CCC,BBB,BAA,BBB
CCB,CCC,CCC,CCC,CCC,CCC,BBB,AAB,BBB
CBC,CCC,CCB,CCC,CCC,CCC,BBB,ABB,BBA
BCC,CCC,CBC,CCC,CCC,CCC,BBA,BBB,BAB
CCC,CCC,BCC,CCC,CCC,CCB,BAA,BBB,ABA
CCC,CCC,CCC,CCC,CCB,CBC,AAA,BBC,BAB
CCC,CCC,CCC,CCC,CBB,BCC,AAB,BCC,ABC
CCB,CCC,CCC,CCC,BBB,CCC,ABB,CCC,BCC
CBB,CCC,CCC,CCC,BBB,CCC,BBB,CCC,CCB
BBB,CCC,CCC,CCC,BBB,CCB,BBB,CCB,CBC
BBB,CCC,CCC,CCB,BBB,CBB,BBB,CBB,BCC
BBB,CCC,CCB,CBB,BBC,BBB,BBB,BBB,CCB
BBB,CCC,CBB,BBC,BCB,BBB,BBB,BBA,CBB
BBC,CCC,BBB,BCB,CBC,BBB,BBB,BAB,BBB
BCC,CCC,BBB,CBC,BCC,BBB,BBB,ABB,BBC
CCC,CCC,BBB,BCC,CCB,BBB,BBB,BBC,BCC
CCB,CCC,BBB,CCC,CBA,BBB,BBC,BCB,CCC
CBB,CCC,BBB,CCC,BAA,BBB,BCC,CBB,CCC
BBB,CCC,BBA,CCB,AAA,BBB,CCC,BBA,CCC
BBB,CCC,BAA,CBB,AAA,BBC,CCB,BAA,CCB
BBB,CCC,AAA,BBB,AAA,BCC,CBB,AAA,CBB
BBB,CCC,AAA,BBB,AAA,CCB,BBC,AAA,BBB
BBA,CCC,AAA,BBB,AAA,CBB,BCC,AAB,BBB
BAA,CCC,AAA,BBB,AAA,BBB,CCC,ABB,BBB
AAB,CCC,AAB,BBB,AAA,BBB,CCB,BBB,BBA
ABB,CCC,ABB,BBC,AAA,BBA,CBB,BBB,BAB
BBB,CCC,BBB,BCC,AAB,BAA,BBA,BBB,ABB
BBB,CCC,BBB,CCB,ABB,AAA,BAA,BBB,BBB
BBB,CCC,BBC,CBB,BBA,AAA,AAA,BBB,BBB
BBB,CCC,BCB,BBB,BAA,AAB,AAB,BBB,BBC
BBB,CCC,CBB,BBB,AAA,ABB,ABB,BBB,BCC
BBB,CCC,BBA,BBB,AAA,BBC,BBA,BBB,CCB
BBB,CCC,BAB,BBB,AAB,BCC,BAA,BBC,CBC
BBB,CCC,ABB,BBB,ABB,CCC,AAB,BCC,BCC
BBA,CCC,BBA,BBB,BBC,CCC,ABB,CCC,CCC
BAB,CCC,BAB,BBC,BCC,CCC,BBC,CCC,CCC
ABB,CCC,ABB,BCC,CCC,CCC,BCB,CCC,CCB
BBC,CCC,BBB,CCB,CCC,CCC,CBB,CCB,CBB
BCC,CCC,BBB,CBB,CCC,CCB,BBC,CBB,BBB
CCC,CCC,BBA,BBA,CCB,CBB,BCB,BBB,BBB
CCC,CCC,BAA,BAA,CBB,BBB,CBB,BBB,BBB
CCC,CCC,AAA,AAA,BBB,BBC,BBB,BBA,BBC
CCB,CCC,AAA,AAA,BBB,BCB,BBB,BAC,BCB
CBB,CCC,AAB,AAA,BBB,CBC,BBB,ACA,CBB
BBB,CCC,ABC,AAB,BBA,BCC,BBC,CAA,BBB
BBB,CCC,BCB,ABA,BAA,CCB,BCB,AAB,BBC
BBA,CCC,CBB,BAB,AAA,CBB,CBB,ABB,BCB
BAB,CCC,BBB,ABA,AAA,BBA,BBA,BBB,CBB
ABA,CCC,BBB,BAA,AAA,BAA,BAB,BBB,BBB
BAB,CCC,BBB,AAA,AAA,AAA,ABB,BBB,BBA
ABB,CCC,BBB,AAB,AAA,AAA,BBB,BBC,BAB
BBB,CCC,BBA,ABB,AAA,AAA,BBA,BCC,ABA
BBA,CCC,BAA,BBB,AAA,AAB,BAA,CCC,BAC
BAB,CCC,AAA,BBB,AAB,ABB,AAA,CCC,ACC
ABB,CCC,AAB,BBB,ABB,BBB,AAB,CCB,CCC
BBB,CCC,ABC,BBB,BBB,BBB,ABB,CBC,CCC
BBB,CCC,BCC,BBB,BBB,BBB,BBA,BCB,CCB
BBA,CCC,CCB,BBB,BBB,BBC,BAA,CBB,CBB
BAB,CCC,CBB,BBB,BBB,BCC,AAB,BBB,BBB
ABB,CCC,BBC,BBB,BBB,CCC,ABB,BBB,BBB
BBB,CCC,BCB,BBA,BBB,CCB,BBB,BBB,BBB
BBB,CCC,CBB,BAA,BBB,CBB,BBB,BBA,BBB
BBB,CCC,BBC,AAA,BBB,BBC,BBB,BAA,BBA
BBB,CCC,BCB,AAA,BBA,BCC,BBB,AAB,BAA
BBB,CCC,CBB,AAA,BAA,CCA,BBC,ABA,AAA
BBA,CCC,BBB,AAA,AAA,CAA,BCC,BAA,AAA
BAA,CCC,BBA,AAA,AAA,AAA,CCA,AAC,AAA
AAA,CCC,BAA,AAA,AAA,AAA,CAA,ACC,AAC
AAA,CCC,AAA,AAA,AAC,AAA,AAA,CCC,ACC
AAA,CCC,AAA,AAA,ACC,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,CCA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,CAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAB,AAA,AAB,CCC,CCC
AAA,CCC,AAA,AAB,ABA,AAA,ABB,CCC,CCC
AAA,CCC,AAA,ABB,BAA,AAA,BBB,CCC,CCC
AAB,CCC,AAA,BBB,AAA,AAA,BBB,CCB,CCB
ABB,CCC,AAA,BBB,AAB,AAB,BBA,CBB,CBB
BBB,CCC,AAB,BBB,ABB,ABA,BAA,BBB,BBB
BBB,CCC,ABC,BBB,BBC,BAB,AAA,BBA,BBA
BBC,CCC,BCC,BBB,BCC,ABC,AAA,BAA,BAA
BCC,CCC,CCC,BBC,CCC,BCC,AAB,AAA,AAA
CCC,CCC,CCC,BCB,CCB,CCC,ABB,AAB,AAA
CCC,CCC,CCB,CBA,CBB,CCC,BBB,ABB,AAA
CCC,CCC,CBB,BAA,BBB,CCC,BBC,BBB,AAA
CCC,CCC,BBB,AAA,BBC,CCC,BCC,BBB,AAA
CCC,CCC,BBB,AAB,BCB,CCC,CCC,BBB,AAA
CCC,CCC,BBB,ABB,CBB,CCC,CCC,BBB,AAB
CCC,CCC,BBB,BBB,BBB,CCC,CCC,BBB,ABB
CCC,CCC,BBC,BBB,BBB,CCC,CCB,BBB,BBB
CCC,CCC,BCC,BBC,BBB,CCC,CBB,BBB,BBB
CCB,CCC,CCC,BCB,BBB,CCC,BBB,BBB,BBB
CBC,CCC,CCC,CBB,BBB,CCC,BBB,BBA,BBB
BCC,CCC,CCB,BBC,BBA,CCC,BBB,BAA,BBB
CCB,CCC,CBB,BCC,BAB,CCC,BBB,AAA,BBB
CBB,CCC,BBB,CCC,ABB,CCC,BBB,AAA,BBC
BBB,CCC,BBA,CCC,BBB,CCC,BBB,AAB,BCC
BBB,CCC,BAA,CCC,BBB,CCC,BBB,ABB,CCC
BBB,CCC,AAA,CCC,BBB,CCC,BBB,BBB,CCC
BBC,CCC,AAA,CCC,BBB,CCC,BBC,BBA,CCC
BCC,CCC,AAA,CCC,BBB,CCC,BCB,BAA,CCC
CCB,CCC,AAA,CCC,BBB,CCC,CBB,AAB,CCC
CBB,CCC,AAA,CCC,BBC,CCC,BBB,ABB,CCC
BBB,CCC,AAA,CCC,BCC,CCC,BBB,BBB,CCC
BBB,CCC,AAA,CCC,CCB,CCC,BBB,BBB,CCC
BBB,CCC,AAA,CCC,CBB,CCC,BBA,BBB,CCC
BBB,CCC,AAA,CCC,BBB,CCC,BAB,BBB,CCC
BBB,CCC,AAA,CCC,BBB,CCB,ABB,BBB,CCB
BBB,CCC,AAB,CCC,BBB,CBB,BBB,BBA,CBB
BBB,CCC,ABB,CCB,BBA,BBB,BBA,BAA,BBC
BBB,CCC,BBB,CBC,BAA,BBB,BAA,AAA,BCB
BBC,CCC,BBB,BCC,AAA,BBB,AAA,AAB,CBB
BCC,CCC,BBB,CCC,AAA,BBB,AAA,ABB,BBB
CCB,CCC,BBC,CCC,AAA,BBA,AAB,BBB,BBB
CBB,CCC,BCC,CCC,AAB,BAB,ABB,BBB,BBB
BBB,CCC,CCC,CCB,ABB,ABB,BBB,BBB,BBB
BBB,CCC,CCB,CBB,BBA,BBB,BBB,BBB,BBB
BBC,CCC,CBB,BBB,BAA,BBB,BBB,BBB,BBB
BCC,CCC,BBB,BBB,AAA,BBA,BBB,BBB,BBB
CCC,CCC,BBB,BBB,AAA,BAB,BBB,BBC,BBB
CCB,CCC,BBB,BBA,AAB,ABB,BBB,BCC,BBB
CBC,CCC,BBB,BAA,ABB,BBB,BBC,CCB,BBB
BCA,CCC,BBB,AAB,BBB,BBB,BCC,CBA,BBB
CAB,CCC,BBB,ABB,BBB,BBC,CCC,BAA,BBC
ABA,CCC,BBB,BBB,BBB,BCC,CCB,AAA,BCA
BAA,CCC,BBB,BBB,BBB,CCB,CBB,AAA,CAB
AAA,CCC,BBA,BBB,BBA,CBB,BBB,AAA,ABB
AAA,CCC,BAB,BBB,BAA,BBB,BBB,AAB,BBC
AAB,CCC,ABA,BBB,AAA,BBB,BBB,ABB,BCC
ABA,CCC,BAA,BBB,AAA,BBC,BBB,BBB,CCC
BAA,CCC,AAA,BBA,AAA,BCC,BBB,BBB,CCB
AAB,CCC,AAA,BAA,AAA,CCB,BBB,BBB,CBB
ABB,CCC,AAA,AAB,AAA,CBB,BBC,BBB,BBB
BBA,CCC,AAC,ABB,AAC,BBB,BCB,BBB,BBA
BAA,CCC,ACC,BBB,ACB,BBA,CBB,BBB,BAB
AAB,CCC,CCC,BBB,CBC,BAB,BBB,BBA,ABB
ABA,CCC,CCC,BBB,BCB,ABC,BBB,BAA,BBB
BAB,CCC,CCC,BBB,CBB,BCC,BBB,AAA,BBB
ABC,CCC,CCB,BBA,BBC,CCC,BBB,AAA,BBB
BCC,CCC,CBB,BAA,BCC,CCB,BBB,AAC,BBB
CCB,CCC,BBA,AAA,CCB,CBA,BBB,ACB,BBC
CBA,CCC,BAB,AAA,CBB,BAA,BBA,CBC,BCB
BAA,CCC,ABB,AAB,BBB,AAB,BAB,BCB,CBB
AAB,CCC,BBB,ABB,BBC,ABB,ABA,CBC,BBC
ABB,CCC,BBB,BBC,BCC,BBB,BAB,BCB,BCC
BBB,CCC,BBC,BCC,CCC,BBB,ABB,CBB,CCB
BBB,CCC,BCC,CCB,CCC,BBC,BBB,BBB,CBB
BBB,CCC,CCC,CBB,CCB,BCB,BBC,BBC,BBB
BBB,CCC,CCB,BBB,CBB,CBC,BCC,BCB,BBA
BBB,CCC,CBB,BBB,BBB,BCC,CCB,CBC,BAB
BBB,CCC,BBC,BBC,BBB,CCC,CBC,BCC,ABB
BBB,CCC,BCC,BCB,BBB,CCB,BCC,CCB,BBB
BBB,CCC,CCC,CBB,BBB,CBC,CCC,CBB,BBB
BBC,CCC,CCC,BBB,BBB,BCC,CCC,BBB,BBB
BCB,CCC,CCB,BBB,BBB,CCC,CCB,BBB,BBB
CBA,CCC,CBB,BBB,BBB,CCC,CBB,BBB,BBB
BAA,CCC,BBB,BBB,BBB,CCC,BBA,BBB,BBB
AAA,CCC,BBB,BBB,BBC,CCA,BAA,BBB,BBB
AAC,CCC,BBB,BBB,BCC,CAA,AAB,BBB,BBB
ACB,CCC,BBB,BBB,CCB,AAB,ABB,BBA,BBA
CBB,CCC,BBA,BBB,CBB,ABA,BBB,BAA,BAA
BBB,CCC,BAB,BBA,BBB,BAB,BBC,AAA,AAB
BBA,CCC,ABB,BAA,BBA,ABB,BCC,AAA,ABB
BAA,CCC,BBA,AAC,BAB,BBB,CCB,AAA,BBB
AAA,CCC,BAA,ACC,ABA,BBB,CBB,AAB,BBC
AAA,CCC,AAA,CCA,BAA,BBB,BBB,ABC,BCB
AAA,CCC,AAB,CAA,AAB,BBB,BBA,BCC,CBC
AAA,CCC,ABB,AAA,ABB,BBB,BAA,CCB,BCC
AAA,CCC,BBB,AAA,BBB,BBB,AAA,CBB,CCC
AAB,CCC,BBA,AAA,BBB,BBC,AAA,BBB,CCC
ABB,CCC,BAB,AAB,BBB,BCB,AAA,BBB,CCC
BBB,CCC,ABB,ABC,BBC,CBB,AAB,BBA,CCC
BBB,CCC,BBC,BCB,BCC,BBA,ABB,BAB,CCC
BBB,CCC,BCB,CBB,CCC,BAA,BBB,ABB,CCC
BBB,CCC,CBB,BBB,CCC,AAA,BBB,BBB,CCC
BBC,CCC,BBC,BBC,CCC,AAC,BBC,BBC,CCC
BCC,CCC,BCC,BCB,CCC,ACC,BCC,BCC,CCC
CCC,CCC,CCC,CBB,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,BBC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,BCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCB,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CBC,CCC,CCC,CCC,CCC
CCB,CCC,CCC,CCB,BCB,CCB,CCC,CCC,CCC
CBB,CCC,CCB,CBA,CBB,CBB,CCB,CCC,CCB
BBB,CCC,CBB,BAA,BBA,BBA,CBA,CCC,CBB
BBA,CCC,BBA,AAA,BAA,BAA,BAA,CCB,BBA
BAA,CCC,BAA,AAA,AAA,AAA,AAA,CBB,BAA
AAA,CCC,AAA,AAA,AAA,AAA,AAA,BBB,AAA
AAA,CCC,AAA,AAA,AAA,AAB,AAB,BBB,AAA
AAA,CCC,AAA,AAB,AAB,ABB,ABB,BBA,AAA
AAB,CCC,AAB,ABB,ABB,BBB,BBB,BAA,AAA
ABB,CCC,ABB,BBB,BBB,BBB,BBB,AAA,AAA
BBB,CCC,BBB,BBC,BBB,BBB,BBB,AAA,AAA
BBB,CCC,BBB,BCC,BBB,BBC,BBB,AAA,AAA
BBA,CCC,BBA,CCC,BBA,BCC,BBB,AAA,AAA
BAA,CCC,BAA,CCC,BAA,CCC,BBB,AAA,AAA
AAA,CCC,AAA,CCB,AAA,CCB,BBB,AAA,AAB
AAA,CCC,AAA,CBB,AAA,CBB,BBA,AAA,ABB
AAA,CCC,AAA,BBB,AAB,BBA,BAA,AAA,BBB
AAA,CCC,AAA,BBA,ABB,BAA,AAA,AAA,BBA
AAA,CCC,AAA,BAA,BBB,AAA,AAA,AAA,BAA
AAA,CCC,AAA,AAA,BBB,AAA,AAA,AAA,AAB
AAA,CCC,AAA,AAA,BBC,AAA,AAA,AAA,ABB
AAA,CCC,AAA,AAA,BCC,AAA,AAB,AAA,BBB
AAB,CCC,AAA,AAA,CCC,AAB,ABB,AAB,BBB
ABB,CCC,AAA,AAB,CCC,ABB,BBB,ABA,BBB
BBB,CCC,AAA,ABB,CCB,BBB,BBB,BAB,BBB
BBB,CCC,AAA,BBB,CBB,BBB,BBB,ABB,BBA
BBB,CCC,AAA,BBB,BBB,BBA,BBB,BBB,BAB
BBB,CCC,AAA,BBC,BBB,BAA,BBB,BBB,ABB
BBC,CCC,AAA,BCC,BBB,AAA,BBB,BBB,BBA
BCC,CCC,AAA,CCC,BBA,AAA,BBB,BBB,BAA
CCC,CCC,AAA,CCC,BAA,AAA,BBC,BBB,AAA
CCC,CCC,AAA,CCC,AAB,AAA,BCC,BBB,AAA
CCB,CCC,AAA,CCC,ABB,AAB,CCC,BBB,AAB
CBB,CCC,AAB,CCC,BBB,ABB,CCC,BBB,ABB
BBC,CCC,ABB,CCC,BBC,BBC,CCC,BBB,BBB
BCC,CCC,BBB,CCB,BCC,BCC,CCC,BBA,BBC
CCA,CCC,BBB,CBB,CCC,CCB,CCC,BAA,BCC
CAB,CCC,BBB,BBB,CCC,CBB,CCB,AAA,CCC
ABB,CCC,BBB,BBC,CCC,BBB,CBB,AAA,CCC
BBB,CCC,BBC,BCC,CCC,BBB,BBB,AAA,CCB
BBB,CCC,BCC,CCB,CCC,BBB,BBA,AAB,CBC
BBB,CCC,CCC,CBB,CCB,BBB,BAA,ABB,BCC
