0,1,2,3,4,5,6,7,8
ABA,CCC,CCA,BAA,CBB,BBC,BCB,BBC,BBB
BAA,CCC,CAB,AAB,BBA,BCC,CBB,BCC,BBB
AAB,CCC,ABA,ABA,BAA,CCC,BBB,CCC,BBB
ABA,CCC,BAA,BAB,AAA,CCA,BBA,CCB,BBC
BAB,CCC,AAA,ABA,AAA,CAB,BAB,CBB,BCC
ABB,CCC,AAB,BAB,AAA,ABB,ABB,BBB,CCC
BBB,CCC,ABB,ABB,AAB,BBB,BBB,BBC,CCC
BBB,CCC,BBC,BBB,ABB,BBC,BBB,BCB,CCB
BBA,CCC,BCC,BBC,BBB,BCA,BBC,CBB,CBB
BAA,CCC,CCC,BCC,BBB,CAB,BCC,BBC,BBB
AAB,CCC,CCB,CCB,BBB,ABA,CCC,BCB,BBB
ABA,CCC,CBB,CBB,BBC,BAA,CCC,CBA,BBB
BAB,CCC,BBB,BBA,BCA,AAA,CCA,BAC,BBC
ABA,CCC,BBA,BAA,CAA,AAA,CAA,ACC,BCC
BAA,CCC,BAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAB,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,ABB,AAA,AAA,CCC,CCB
AAB,CCC,AAC,AAA,BBB,AAA,AAB,CCC,CBB
ABB,CCC,ACB,AAA,BBC,AAA,ABB,CCB,BBA
BBC,CCC,CBC,AAB,BCC,AAB,BBB,CBB,BAA
BCC,CCC,BCC,ABA,CCC,ABB,BBC,BBB,AAA
CCC,CCC,CCC,BAB,CCC,BBB,BCC,BBC,AAA
CCC,CCC,CCC,ABB,CCC,BBB,CCC,BCB,AAA
CCC,CCC,CCC,BBB,CCB,BBC,CCC,CBC,AAA
CCC,CCC,CCC,BBB,CBC,BCC,CCC,BCC,AAB
CCC,CCC,CCC,BBC,BCC,CCC,CCC,CCC,ABB
CCC,CCC,CCB,BCC,CCC,CCC,CCC,CCC,BBB
CCC,CCC,CBB,CCC,CCC,CCC,CCB,CCB,BBB
CCC,CCC,BBB,CCC,CCC,CCC,CBB,CBB,BBC
CCC,CCC,BBC,CCC,CCC,CCC,BBB,BBA,BCC
CCC,CCC,BCB,CCC,CCB,CCC,BBB,BAB,CCC
CCB,CCC,CBB,CCC,CBB,CCC,BBB,ABA,CCB
CBB,CCC,BBA,CCC,BBB,CCC,BBB,BAA,CBB
BBB,CCC,BAA,CCC,BBB,CCC,BBA,AAA,BBB
BBB,CCC,AAA,CCC,BBB,CCC,BAA,AAA,BBB
BBB,CCC,AAA,CCC,BBB,CCC,AAA,AAA,BBB
BBB,CCC,AAA,CCC,BBA,CCC,AAA,AAA,BBB
BBB,CCC,AAA,CCC,BAA,CCC,AAA,AAA,BBA
BBA,CCC,AAA,CCC,AAA,CCC,AAA,AAA,BAA
BAA,CCC,AAA,CCC,AAA,CCC,AAA,AAA,AAB
AAA,CCC,AAA,CCC,AAB,CCC,AAA,AAB,ABB
AAA,CCC,AAA,CCC,ABA,CCC,AAA,ABA,BBB
AAA,CCC,AAA,CCC,BAA,CCC,AAA,BAB,BBA
AAA,CCC,AAB,CCC,AAB,CCC,AAB,ABB,BAA
AAA,CCC,ABB,CCC,ABA,CCC,ABB,BBB,AAA
AAB,CCC,BBB,CCC,BAA,CCC,BBC,BBA,AAB
ABB,CCC,BBB,CCC,AAB,CCC,BCB,BAA,ABB
BBA,CCC,BBA,CCB,ABB,CCC,CBB,AAA,BBB
BAB,CCC,BAA,CBB,BBC,CCB,BBB,AAA,BBB
ABB,CCC,AAB,BBB,BCC,CBC,BBB,AAB,BBB
BBB,CCC,ABA,BBB,CCC,BCB,BBA,ABB,BBB
BBB,CCC,BAA,BBC,CCA,CBB,BAA,BBC,BBC
BBB,CCC,AAB,BCC,CAB,BBB,AAA,BCC,BCC
BBB,CCC,ABB,CCB,ABB,BBC,AAA,CCA,CCC
BBB,CCC,BBB,CBA,BBB,BCC,AAB,CAB,CCC
BBB,CCC,BBB,BAC,BBB,CCB,ABB,ABB,CCC
BBB,CCC,BBB,ACC,BBA,CBA,BBB,BBB,CCB
BBB,CCC,BBB,CCB,BAB,BAB,BBB,BBB,CBB
BBA,CCC,BBB,CBC,ABB,ABB,BBB,BBB,BBB
BAB,CCC,BBB,BCB,BBB,BBA,BBB,BBB,BBB
ABB,CCC,BBC,CBB,BBA,BAB,BBA,BBA,BBB
BBB,CCC,BCB,BBB,BAB,ABB,BAA,BAA,BBB
BBA,CCC,CBC,BBB,ABA,BBB,AAA,AAA,BBB
BAB,CCC,BCA,BBB,BAA,BBB,AAA,AAA,BBB
ABB,CCC,CAA,BBB,AAB,BBB,AAA,AAA,BBB
BBB,CCC,AAA,BBB,ABA,BBB,AAB,AAB,BBC
BBB,CCC,AAA,BBB,BAB,BBC,ABB,ABB,BCB
BBA,CCC,AAB,BBB,ABB,BCB,BBB,BBB,CBB
BAB,CCC,ABA,BBC,BBC,CBA,BBA,BBB,BBB
ABB,CCC,BAA,BCB,BCC,BAB,BAB,BBC,BBB
BBA,CCC,AAB,CBB,CCC,ABB,ABB,BCC,BBC
BAA,CCC,ABB,BBC,CCC,BBC,BBB,CCC,BCB
AAA,CCC,BBA,BCC,CCB,BCC,BBC,CCA,CBA
AAA,CCC,BAB,CCC,CBB,CCC,BCB,CAB,BAA
AAA,CCC,ABB,CCC,BBB,CCB,CBC,ABB,AAB
AAB,CCC,BBA,CCB,BBB,CBC,BCC,BBB,ABB
ABB,CCC,BAA,CBB,BBB,BCB,CCB,BBC,BBB
BBB,CCC,AAA,BBA,BBB,CBB,CBC,BCA,BBA
BBA,CCC,AAA,BAA,BBB,BBB,BCB,CAB,BAA
BAA,CCC,AAA,AAA,BBB,BBA,CBB,ABB,AAA
AAB,CCC,AAA,AAA,BBB,BAB,BBB,BBC,AAA
ABC,CCC,AAB,AAA,BBC,ABB,BBB,BCB,AAB
BCC,CCC,ABB,AAA,BCC,BBB,BBA,CBB,ABA
CCB,CCC,BBC,AAA,CCC,BBB,BAB,BBB,BAA
CBB,CCC,BCC,AAA,CCC,BBB,ABB,BBA,AAA
BBB,CCC,CCC,AAB,CCC,BBB,BBC,BAA,AAB
BBC,CCC,CCC,ABB,CCB,BBC,BCC,AAA,ABA
BCB,CCC,CCC,BBB,CBB,BCC,CCC,AAB,BAA
CBB,CCC,CCC,BBA,BBC,CCC,CCC,ABB,AAA
BBC,CCC,CCB,BAC,BCA,CCC,CCC,BBC,AAA
BCC,CCC,CBB,ACC,CAA,CCC,CCC,BCB,AAB
CCB,CCC,BBB,CCC,AAA,CCC,CCC,CBB,ABA
CBC,CCC,BBB,CCB,AAA,CCC,CCC,BBB,BAB
BCC,CCC,BBC,CBC,AAA,CCC,CCC,BBB,ABA
CCB,CCC,BCC,BCB,AAB,CCC,CCB,BBB,BAB
CBA,CCC,CCC,CBB,ABA,CCC,CBB,BBA,ABA
BAB,CCC,CCC,BBB,BAC,CCB,BBB,BAA,BAA
ABB,CCC,CCC,BBB,ACA,CBB,BBC,AAB,AAB
BBB,CCC,CCC,BBB,CAA,BBB,BCC,ABB,ABC
BBB,CCC,CCC,BBB,AAA,BBB,CCA,BBB,BCC
BBB,CCC,CCC,BBA,AAB,BBA,CAB,BBB,CCB
BBB,CCC,CCB,BAA,ABA,BAA,ABA,BBC,CBB
BBB,CCC,CBC,AAA,BAA,AAB,BAA,BCC,BBB
BBB,CCC,BCC,AAB,AAB,ABB,AAA,CCB,BBB
BBB,CCC,CCB,ABA,ABB,BBA,AAB,CBB,BBC
BBB,CCC,CBB,BAB,BBB,BAA,ABB,BBA,BCC
BBA,CCC,BBA,ABB,BBB,AAB,BBB,BAB,CCB
BAB,CCC,BAA,BBC,BBA,ABB,BBA,ABA,CBA
ABB,CCC,AAA,BCB,BAB,BBB,BAB,BAB,BAA
BBC,CCC,AAA,CBB,ABC,BBB,ABC,ABC,AAB
BCC,CCC,AAA,BBB,BCC,BBB,BCC,BCB,ABC
CCC,CCC,AAA,BBB,CCB,BBC,CCC,CBB,BCC
CCC,CCC,AAA,BBC,CBB,BCA,CCB,BBB,CCC
CCB,CCC,AAA,BCC,BBB,CAB,CBB,BBB,CCB
CBB,CCC,AAA,CCC,BBC,ABA,BBB,BBB,CBB
BBA,CCC,AAA,CCA,BCA,BAA,BBA,BBC,BBC
BAA,CCC,AAA,CAA,CAA,AAA,BAA,BCB,BCB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CBA,CBB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,BAA,BBB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BBB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BBB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BBB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BBB
AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAB,BBB
AAA,CCC,AAA,AAA,AAB,AAA,AAA,ABA,BBA
AAA,CCC,AAA,AAB,ABB,AAA,AAA,BAA,BAA
AAB,CCC,AAA,ABA,BBB,AAA,AAA,AAC,AAA
ABB,CCC,AAA,BAA,BBB,AAB,AAA,ACC,AAA
BBA,CCC,AAA,AAA,BBA,ABA,AAA,CCB,AAA
BAA,CCC,AAA,AAA,BAA,BAA,AAA,CBB,AAA
AAA,CCC,AAA,AAA,AAA,AAA,AAB,BBB,AAA
AAA,CCC,AAA,AAA,AAA,AAB,ABB,BBA,AAA
AAA,CCC,AAA,AAA,AAA,ABB,BBB,BAA,AAB
AAB,CCC,AAA,AAA,AAA,BBC,BBC,AAA,ABB
ABB,CCC,AAA,AAA,AAA,BCC,BCC,AAB,BBB
BBB,CCC,AAA,AAA,AAA,CCC,CCC,ABA,BBC
BBC,CCC,AAB,AAB,AAA,CCC,CCC,BAA,BCC
BCC,CCC,ABB,ABB,AAB,CCC,CCC,AAB,CCC
CCC,CCC,BBC,BBB,ABB,CCC,CCC,ABB,CCC
CCC,CCC,BCC,BBC,BBC,CCC,CCC,BBB,CCC
CCC,CCC,CCC,BCC,BCC,CCC,CCC,BBC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BCB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CBB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCB,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CBB,CCB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB,CBC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB,BCB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB,CBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,BCC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBB
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,BBA
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,BAB
CCC,CCC,CCC,CCC,CCC,CCB,CCB,CCC,ABB
CCC,CCC,CCC,CCC,CCC,CBC,CBB,CCC,BBC
CCC,CCC,CCC,CCC,CCC,BCC,BBB,CCC,BCC
CCC,CCC,CCC,CCC,CCC,CCC,BBB,CCC,CCC
CCC,CCC,CCC,CCC,CCB,CCC,BBB,CCC,CCC
CCC,CCC,CCC,CCC,CBC,CCC,BBA,CCB,CCC
CCB,CCC,CCC,CCB,BCC,CCC,BAB,CBC,CCB
CBB,CCC,CCC,CBB,CCB,CCB,ABB,BCB,CBB
BBB,CCC,CCC,BBC,CBB,CBB,BBB,CBB,BBB
BBB,CCC,CCC,BCC,BBB,BBC,BBA,BBB,BBB
BBB,CCC,CCB,CCC,BBB,BCC,BAA,BBB,BBB
BBB,CCC,CBB,CCC,BBA,CCC,AAB,BBB,BBB
BBC,CCC,BBC,CCC,BAB,CCB,ABB,BBB,BBC
BCC,CCC,BCC,CCC,ABB,CBB,BBB,BBC,BCC
CCC,CCC,CCC,CCC,BBB,BBA,BBA,BCB,CCC
CCC,CCC,CCC,CCB,BBB,BAA,BAB,CBB,CCC
CCC,CCC,CCC,CBB,BBC,AAB,ABB,BBB,CCC
CCC,CCC,CCB,BBC,BCC,ABB,BBB,BBB,CCB
CCC,CCC,CBB,BCC,CCC,BBB,BBA,BBB,CBB
CCB,CCC,BBA,CCC,CCB,BBB,BAB,BBB,BBB
CBB,CCC,BAA,CCC,CBC,BBB,ABC,BBB,BBB
BBB,CCC,AAA,CCB,BCB,BBB,BCC,BBB,BBB
BBC,CCC,AAA,CBB,CBA,BBC,CCC,BBB,BBB
BCC,CCC,AAA,BBC,BAA,BCA,CCC,BBB,BBB
CCC,CCC,AAA,BCB,AAB,CAA,CCC,BBB,BBB
CCC,CCC,AAA,CBC,ABC,AAB,CCB,BBB,BBB
CCC,CCC,AAB,BCC,BCB,ABB,CBC,BBB,BBB
CCC,CCC,ABB,CCC,CBB,BBC,BCB,BBC,BBB
CCC,CCC,BBB,CCB,BBA,BCB,CBB,BCB,BBA
CCB,CCC,BBB,CBB,BAB,CBB,BBA,CBB,BAA
CBB,CCC,BBB,BBC,ABB,BBB,BAA,BBA,AAB
BBB,CCC,BBB,BCC,BBC,BBA,AAB,BAA,ABB
BBB,CCC,BBB,CCB,BCC,BAB,ABB,AAA,BBB
BBB,CCC,BBC,CBB,CCC,ABB,BBC,AAB,BBB
BBB,CCC,BCB,BBB,CCB,BBB,BCB,ABC,BBB
BBB,CCC,CBC,BBB,CBB,BBA,CBC,BCB,BBB
BBB,CCC,BCA,BBA,BBC,BAA,BCB,CBB,BBB
BBB,CCC,CAA,BAB,BCC,AAB,CBB,BBC,BBB
BBB,CCC,AAB,ABB,CCC,ABB,BBC,BCB,BBC
BBA,CCC,ABB,BBC,CCB,BBB,BCB,CBB,BCB
BAC,CCC,BBC,BCC,CBB,BBC,CBA,BBC,CBC
ACC,CCC,BCB,CCC,BBA,BCB,BAA,BCB,BCC
CCB,CCC,CBB,CCC,BAB,CBC,AAB,CBB,CCC
CBB,CCC,BBB,CCC,ABA,BCB,ABA,BBB,CCC
BBA,CCC,BBB,CCC,BAB,CBC,BAA,BBB,CCC
BAB,CCC,BBB,CCC,ABC,BCB,AAA,BBB,CCC
ABA,CCC,BBB,CCB,BCB,CBC,AAB,BBB,CCB
BAA,CCC,BBA,CBB,CBB,BCC,ABB,BBB,CBB
AAA,CCC,BAB,BBB,BBB,CCC,BBC,BBB,BBB
AAB,CCC,ABA,BBC,BBC,CCC,BCC,BBB,BBB
ABA,CCC,BAA,BCB,BCA,CCB,CCC,BBB,BBC
BAB,CCC,AAB,CBB,CAB,CBB,CCB,BBB,BCB
ABB,CCC,ABC,BBB,ABB,BBB,CBB,BBB,CBC
BBC,CCC,BCC,BBC,BBB,BBB,BBB,BBB,BCC
BCC,CCC,CCC,BCA,BBB,BBB,BBB,BBB,CCB
CCC,CCC,CCC,CAA,BBB,BBC,BBB,BBB,CBB
CCB,CCC,CCC,AAA,BBB,BCC,BBB,BBB,BBB
CBB,CCC,CCC,AAA,BBB,CCC,BBB,BBB,BBC
BBB,CCC,CCC,AAB,BBA,CCB,BBA,BBB,BCB
BBA,CCC,CCC,ABB,BAA,CBB,BAB,BBB,CBB
BAA,CCC,CCB,BBB,AAA,BBB,ABB,BBA,BBA
AAB,CCC,CBC,BBB,AAB,BBB,BBC,BAA,BAA
ABB,CCC,BCB,BBB,ABA,BBB,BCC,AAB,AAA
BBC,CCC,CBB,BBA,BAA,BBA,CCA,ABA,AAA
BCA,CCC,BBA,BAA,AAA,BAA,CAA,BAC,AAC
CAA,CCC,BAA,AAA,AAA,AAA,AAA,ACC,ACC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAB,CCB,CCC
AAA,CCC,AAA,AAA,AAA,AAA,ABA,CBB,CCC
AAA,CCC,AAA,AAB,AAA,AAA,BAA,BBB,CCC
AAA,CCC,AAA,ABB,AAB,AAA,AAA,BBB,CCB
AAB,CCC,AAA,BBB,ABB,AAB,AAA,BBB,CBB
ABB,CCC,AAB,BBB,BBC,ABB,AAA,BBB,BBA
BBC,CCC,ABC,BBC,BCC,BBB,AAB,BBB,BAA
BCC,CCC,BCC,BCC,CCC,BBC,ABB,BBB,AAA
CCC,CCC,CCC,CCC,CCC,BCC,BBB,BBB,AAA
CCC,CCC,CCC,CCB,CCC,CCC,BBC,BBC,AAA
CCC,CCC,CCC,CBB,CCC,CCC,BCC,BCC,AAA
CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCB,AAA
CCC,CCC,CCC,BBB,CCC,CCC,CCC,CBC,AAA
CCC,CCC,CCC,BBB,CCB,CCC,CCC,BCB,AAA
CCC,CCC,CCC,BBB,CBB,CCC,CCC,CBB,AAA
CCC,CCC,CCC,BBA,BBB,CCC,CCC,BBB,AAB
CCC,CCC,CCB,BAB,BBC,CCC,CCB,BBB,ABB
CCB,CCC,CBB,ABB,BCC,CCC,CBB,BBA,BBB
CBB,CCC,BBB,BBC,CCB,CCC,BBB,BAA,BBB
BBB,CCC,BBB,BCC,CBB,CCC,BBB,AAA,BBB
BBB,CCC,BBB,CCC,BBB,CCC,BBB,AAA,BBB
BBB,CCC,BBB,CCC,BBB,CCC,BBA,AAA,BBC
BBB,CCC,BBB,CCC,BBA,CCC,BAA,AAA,BCC
BBA,CCC,BBB,CCC,BAA,CCC,AAA,AAA,CCC
BAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,CCC
AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,CCB
AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,CBB
AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,BBB
AAA,CCC,BBA,CCC,AAA,CCC,AAA,AAA,BBB
AAA,CCC,BAB,CCC,AAB,CCC,AAB,AAA,BBB
AAA,CCC,ABB,CCC,ABB,CCC,ABA,AAA,BBA
AAA,CCC,BBB,CCC,BBA,CCC,BAA,AAA,BAB
AAB,CCC,BBB,CCC,BAA,CCC,AAA,AAA,ABC
ABB,CCC,BBC,CCC,AAB,CCC,AAA,AAA,BCC
BBB,CCC,BCC,CCC,ABB,CCC,AAB,AAA,CCC
BBB,CCC,CCC,CCB,BBB,CCC,ABB,AAA,CCC
BBA,CCC,CCC,CBB,BBB,CCC,BBB,AAB,CCB
BAB,CCC,CCC,BBB,BBA,CCC,BBB,ABB,CBB
ABA,CCC,CCB,BBC,BAA,CCB,BBA,BBA,BBB
BAC,CCC,CBB,BCC,AAB,CBC,BAA,BAB,BBB
ACA,CCC,BBB,CCC,ABC,BCC,AAB,ABA,BBB
CAB,CCC,BBB,CCC,BCB,CCC,ABB,BAB,BBB
ABB,CCC,BBB,CCC,CBB,CCC,BBB,ABA,BBA
BBB,CCC,BBB,CCB,BBC,CCB,BBB,BAB,BAA
BBB,CCC,BBB,CBB,BCB,CBB,BBB,ABB,AAB
BBB,CCC,BBB,BBA,CBB,BBB,BBB,BBB,ABB
BBB,CCC,BBA,BAB,BBB,BBB,BBB,BBB,BBB
BBB,CCC,BAA,ABB,BBC,BBB,BBB,BBC,BBA
BBB,CCC,AAA,BBB,BCC,BBB,BBB,BCA,BAA
BBB,CCC,AAA,BBB,CCB,BBA,BBA,CAA,AAA
BBB,CCC,AAA,BBB,CBB,BAA,BAA,AAB,AAB
BBA,CCC,AAA,BBB,BBC,AAA,AAB,ABA,ABA
BAA,CCC,AAA,BBB,BCB,AAA,ABB,BAC,BAB
AAA,CCC,AAB,BBB,CBC,AAB,BBA,ACB,ABA
AAA,CCC,ABB,BBA,BCB,ABB,BAA,CBB,BAB
AAC,CCC,BBB,BAA,CBB,BBB,AAA,BBB,ABC
ACB,CCC,BBB,AAB,BBC,BBB,AAB,BBB,BCC
CBB,CCC,BBC,ABB,BCB,BBB,ABB,BBA,CCC
BBB,CCC,BCC,BBA,CBB,BBA,BBB,BAA,CCB
BBB,CCC,CCB,BAA,BBC,BAA,BBC,AAB,CBB
BBB,CCC,CBB,AAC,BCB,AAB,BCB,ABB,BBB
BBB,CCC,BBB,ACC,CBC,ABC,CBB,BBB,BBB
BBB,CCC,BBB,CCB,BCC,BCB,BBA,BBA,BBB
BBB,CCC,BBB,CBB,CCB,CBB,BAA,BAA,BBB
BBC,CCC,BBC,BBB,CBC,BBB,AAB,AAB,BBA
BCB,CCC,BCC,BBB,BCA,BBC,ABB,ABB,BAA
CBB,CCC,CCB,BBB,CAB,BCC,BBC,BBC,AAA
BBB,CCC,CBB,BBA,ABA,CCC,BCC,BCC,AAB
BBB,CCC,BBC,BAB,BAB,CCB,CCC,CCC,ABC
BBA,CCC,BCC,ABB,ABB,CBB,CCC,CCB,BCB
BAB,CCC,CCC,BBB,BBA,BBA,CCC,CBA,CBC
ABC,CCC,CCC,BBB,BAB,BAA,CCC,BAB,BCC
BCA,CCC,CCC,BBC,ABA,AAA,CCB,ABA,CCC
CAA,CCC,CCB,BCC,BAB,AAA,CBB,BAA,CCB
AAB,CCC,CBB,CCB,ABC,AAB,BBB,AAA,CBB
ABC,CCC,BBB,CBB,BCB,ABB,BBB,AAB,BBB
BCC,CCC,BBB,BBC,CBB,BBB,BBB,ABB,BBB
CCC,CCC,BBB,BCC,BBB,BBB,BBB,BBB,BBB
CCC,CCC,BBB,CCB,BBC,BBB,BBB,BBB,BBA
CCC,CCC,BBC,CBC,BCB,BBC,BBB,BBB,BAB
CCC,CCC,BCC,BCC,CBB,BCC,BBC,BBB,ABB
CCC,CCC,CCC,CCB,BBA,CCB,BCB,BBB,BBB
CCB,CCC,CCB,CBB,BAA,CBC,CBB,BBC,BBB
CBB,CCC,CBB,BBB,AAA,BCC,BBA,BCA,BBC
BBB,CCC,BBB,BBB,AAA,CCB,BAA,CAA,BCB
BBA,CCC,BBB,BBA,AAB,CBB,AAA,AAA,CBB
BAA,CCC,BBA,BAA,ABB,BBB,AAA,AAB,BBA
AAA,CCC,BAA,AAB,BBB,BBA,AAB,ABB,BAA
AAB,CCC,AAA,ABA,BBB,BAB,ABA,BBB,AAB
ABB,CCC,AAA,BAA,BBB,ABA,BAC,BBB,ABB
BBB,CCC,AAA,AAA,BBA,BAB,ACB,BBC,BBB
BBC,CCC,AAB,AAB,BAB,ABC,CBB,BCA,BBB
BCC,CCC,ABB,ABA,ABB,BCC,BBB,CAB,BBC
CCC,CCC,BBB,BAB,BBC,CCB,BBA,ABC,BCC
CCC,CCC,BBB,ABB,BCB,CBC,BAB,BCB,CCC
CCC,CCC,BBC,BBC,CBA,BCC,ABB,CBB,CCC
CCB,CCC,BCC,BCC,BAB,CCB,BBB,BBB,CCC
CBB,CCC,CCC,CCC,ABB,CBB,BBB,BBB,CCC
BBB,CCC,CCB,CCC,BBB,BBA,BBB,BBB,CCC
BBA,CCC,CBB,CCB,BBA,BAA,BBB,BBB,CCC
BAA,CCC,BBB,CBC,BAA,AAA,BBB,BBB,CCC
AAA,CCC,BBC,BCA,AAA,AAA,BBB,BBB,CCB
AAC,CCC,BCC,CAC,AAC,AAC,BBC,BBC,CBC
ACC,CCC,CCC,ACC,ACC,ACC,BCC,BCC,BCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC,CCC
CCB,CCC,CCC,CCA,CCB,CCC,CCB,CCC,CCB
CBB,CCC,CCB,CAA,CBA,CCC,CBB,CCB,CBB
BBA,CCC,CBA,AAA,BAA,CCB,BBA,CBB,BBB
BAA,CCC,BAA,AAA,AAA,CBB,BAA,BBB,BBA
AAA,CCC,AAA,AAA,AAA,BBB,AAA,BBA,BAA
AAA,CCC,AAA,AAA,AAA,BBB,AAA,BAA,AAA
AAA,CCC,AAA,AAA,AAA,BBC,AAB,AAA,AAA
AAA,CCC,AAA,AAA,AAB,BCC,ABB,AAA,AAA
AAA,CCC,AAA,AAA,ABB,CCB,BBB,AAA,AAA
AAA,CCC,AAA,AAB,BBB,CBB,BBB,AAA,AAA
AAB,CCC,AAA,ABB,BBB,BBB,BBB,AAA,AAA
ABB,CCC,AAA,BBA,BBB,BBC,BBB,AAA,AAA
BBB,CCC,AAB,BAB,BBB,BCB,BBB,AAB,AAA
BBA,CCC,ABB,ABB,BBB,CBB,BBA,ABA,AAA
BAA,CCC,BBB,BBB,BBB,BBB,BAA,BAA,AAA
AAA,CCC,BBB,BBC,BBB,BBA,AAA,AAB,AAA
AAA,CCC,BBC,BCC,BBB,BAA,AAA,ABA,AAA
AAA,CCC,BCC,CCC,BBC,AAA,AAA,BAA,AAA
AAA,CCC,CCC,CCC,BCC,AAA,AAA,AAA,AAA
AAA,CCC,CCC,CCC,CCC,AAA,AAA,AAA,AAB
AAA,CCC,CCB,CCC,CCC,AAA,AAA,AAA,ABB
AAA,CCC,CBB,CCC,CCC,AAA,AAA,AAA,BBB
AAA,CCC,BBB,CCC,CCC,AAA,AAA,AAA,BBA
AAB,CCC,BBB,CCC,CCC,AAA,AAA,AAA,BAA
ABB,CCC,BBB,CCC,CCC,AAA,AAA,AAB,AAA
BBA,CCC,BBB,CCC,CCC,AAA,AAA,ABB,AAA
BAA,CCC,BBB,CCC,CCC,AAA,AAA,BBA,AAA
AAA,CCC,BBC,CCC,CCB,AAA,AAA,BAA,AAA
AAA,CCC,BCB,CCC,CBB,AAB,AAA,AAB,AAA
AAA,CCC,CBC,CCC,BBB,ABA,AAA,ABA,AAA
AAB,CCC,BCB,CCB,BBB,BAB,AAA,BAA,AAA
ABB,CCC,CBB,CBC,BBC,ABB,AAA,AAA,AAA
BBB,CCC,BBB,BCB,BCB,BBA,AAB,AAB,AAA
BBB,CCC,BBB,CBC,CBC,BAA,ABB,ABB,AAB
BBB,CCC,BBC,BCC,BCC,AAA,BBA,BBB,ABB
BBA,CCC,BCB,CCB,CCB,AAA,BAA,BBB,BBA
BAB,CCC,CBB,CBC,CBC,AAA,AAA,BBB,BAB
ABB,CCC,BBC,BCC,BCC,AAA,AAA,BBB,ABB
BBB,CCC,BCC,CCC,CCB,AAA,AAB,BBB,BBA
BBB,CCC,CCC,CCC,CBC,AAB,ABB,BBB,BAB
BBC,CCC,CCC,CCC,BCC,ABB,BBB,BBA,ABC
BCB,CCC,CCC,CCC,CCC,BBB,BBB,BAA,BCC
