sym0,sym1,sym2,sym3,sym4,sym5,sym6,sym7
R6457076,R594,R2535060,R973281,R4397975,R504186,R2832662,R4474637
R6457076,R594,R2535060,R973282,R4319850,R504186,R2832662,R4474512
R6534576,R582,R2535060,R984266,R4335475,R504186,R2832662,R4474513
R6534576,R572,R4491310,R984266,R4335475,R894811,R2832662,R2521538
R6519602,R571,R2928935,R984266,R4335476,R504186,R2832662,R2537163
R6519602,R571,R4885160,R2937287,R4413476,R507806,R2832661,R2458412
R4566482,R571,R4885160,R2937287,R4412857,R507781,R2848286,R2458437
R4566482,R571,R4885160,R2546657,R4412857,R507781,R3238911,R2458437
R4566483,R571,R4888285,R2546032,R4412857,R507781,R3238911,R2638912
R4566483,R570,R4888285,R2546032,R4412857,R507781,R2773286,R2379687
R4485233,R570,R4888285,R2542777,R2444732,R510906,R2773286,R2473432
R2532108,R560,R4888285,R2523277,R2444732,R510911,R2773286,R2470431
R2532108,R560,R4888910,R2523277,R2444587,R510911,R2773286,R2548051
R2532083,R560,R2935785,R2523277,R2444712,R510911,R2773286,R2548051
R2907083,R560,R2935785,R2523277,R2444587,R117161,R2851411,R2470556
R2922708,R560,R2542036,R2520152,R2444711,R117161,R2851411,R2457931
R2922708,R560,R2542036,R567027,R2444711,R117186,R2460786,R2457931
R2922713,R560,R2542036,R567152,R2444687,R117186,R2460786,R3029806
R2922708,R560,R2542036,R567152,R2444687,R117186,R2460786,R4411056
R2922687,R560,R2538911,R567152,R2444687,R117186,R2460786,R4411056
R2922687,R550,R2538911,R567157,R2444687,R117186,R2460786,R4411056
R969682,R550,R2538911,R567157,R2444687,R116561,R2460786,R4411056
R969687,R550,R2538911,R567157,R2444687,R116561,R2460786,R4411056
R969687,R550,R2538911,R567157,R2444687,R116561,R2460786,R4395306
R969687,R550,R2538911,R567157,R2444687,R116561,R2460786,R4395306
R969687,R560,R2538911,R567157,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538911,R567157,R2444687,R116561,R2460786,R4395306
R969687,R560,R2538911,R567157,R2444687,R116561,R2460786,R4395306
R969687,R560,R2538911,R567157,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538911,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567157,R2444687,R116561,R2460786,R4395281
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395281
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567157,R2444687,R116561,R2460161,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460161,R4395281
R969682,R560,R2538906,R567157,R2444687,R116561,R2460786,R4395281
R969682,R560,R2538906,R567157,R2444687,R116561,R2460786,R4395281
R969682,R560,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567157,R2444687,R116561,R2460161,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444662,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444662,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R560,R2538906,R567032,R2444687,R116561,R2460786,R4395281
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4395281
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4395281
R969682,R661,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538931,R567157,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538931,R567157,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538931,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538931,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R582782,R2444687,R116561,R2460786,R4395306
R970307,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R661,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969687,R661,R2538906,R567032,R2444662,R116561,R2460311,R4317157
R2844661,R661,R2535781,R582156,R2444662,R116586,R2460286,R4707782
R2845286,R661,R4488906,R894656,R4397787,R569711,R2460286,R4707032
R4798411,R661,R4488906,R1285281,R4394662,R569711,R2460286,R4785276
R4798416,R661,R4567031,R1285281,R4394787,R566611,R2475911,R4785151
R4798416,R661,R4567031,R1285281,R4394787,R957236,R2475286,R4707026
R4798391,R661,R4567031,R1285281,R4394787,R957236,R2475286,R4785151
R4801516,R662,R6520156,R1675906,R4394787,R957236,R4428411,R4785151
R6754641,R662,R6520156,R3629031,R4394787,R957236,R4428386,R4800776
R6754646,R662,R6520156,R3629031,R4410413,R957236,R4428386,R4785176
R6754671,R662,R6520157,R3629031,R4410438,R957236,R4428381,R4785176
R4785921,R631,R6442032,R3628613,R4410438,R957236,R4428381,R4860176
R4785921,R631,R6442657,R3237988,R4410313,R960361,R4428376,R4860176
R4785920,R631,R8398902,R5191113,R4491662,R960967,R4428376,R4860176
R4770295,R631,R8398927,R6832212,R4491037,R977217,R4115876,R5041431
R4770320,R631,R8305802,R6832212,R4569162,R980342,R4115876,R5041431
R4770320,R631,R8308927,R8379087,R4569162,R902192,R2553376,R6813306
R4770320,R631,R8308927,R8375937,R4647286,R902817,R2537751,R6813431
R4770320,R631,R8309052,R7985932,R4650411,R905942,R2537751,R6816531
R2817195,R631,R8230927,R7985781,R4650410,R515317,R2537776,R6982161
R2817195,R621,R8234052,R7985781,R4259785,R515292,R2537651,R6816536
R2817195,R621,R8234052,R7985781,R4259785,R515292,R2538276,R6817161
R2817195,R621,R8309052,R7985786,R4650411,R515292,R2538281,R4864036
R2817195,R621,R8309052,R7985786,R4650411,R515292,R2538281,R4864036
R2814065,R631,R6355927,R7985786,R4647286,R515292,R2538281,R4864036
R2814065,R631,R6355802,R7985787,R4647161,R512167,R2538281,R5045286
R2814065,R631,R6355802,R6032662,R2615911,R512166,R2538281,R4785911
R2829691,R631,R4402056,R6032662,R2615911,R121541,R2538281,R4785911
R2829691,R631,R4402056,R6032662,R2615911,R120916,R2460156,R4785911
R2829686,R631,R4398931,R4079537,R2616536,R120911,R2460156,R4785906
R876561,R631,R4398931,R4079532,R2522786,R120286,R2460156,R4785906
R876561,R631,R2539556,R2129532,R2522786,R117186,R2460156,R4785906
R876561,R631,R2539556,R2129532,R2522786,R117186,R2460156,R4395286
R892186,R631,R2538931,R2520157,R2522812,R117186,R2460786,R4395286
R892186,R631,R2538931,R2520157,R2522812,R117186,R2460786,R4317161
R892186,R631,R2538931,R2520157,R2522812,R117186,R2460786,R4317161
R892186,R631,R2538931,R2520157,R2522812,R117186,R2460786,R4317161
R892187,R631,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R892187,R631,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R892187,R631,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538936,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R970307,R631,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538936,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538936,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R969682,R631,R2538936,R582657,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R970307,R631,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R970307,R631,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R970307,R631,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R970307,R631,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R970307,R631,R2538911,R582657,R2444687,R116561,R2460811,R4888911
R970307,R631,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R970307,R631,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R970307,R632,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R970307,R632,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R970307,R632,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R970307,R632,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R969682,R632,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460786,R4317161
R969682,R632,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538936,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538931,R582657,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538931,R582657,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538931,R582657,R2444687,R116561,R2460811,R4395281
R969682,R632,R2538931,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538906,R582657,R2444687,R116561,R2460811,R4888911
R970307,R632,R2538906,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460811,R4395281
R970307,R632,R2538911,R567032,R2444687,R116561,R2460811,R4395281
R970307,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538906,R567032,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538911,R567032,R2444687,R116561,R2460811,R4317161
R970307,R632,R2538906,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538911,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538906,R567032,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538906,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538906,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538906,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538906,R582657,R2444687,R116561,R2460811,R4317161
R969682,R632,R2538906,R582657,R2444687,R116561,R2460811,R4317161
R969682,R633,R2538906,R582657,R2444662,R116561,R2460811,R4317156
R2922806,R633,R2535781,R582657,R2444661,R194582,R2460186,R4395882
R2922781,R733,R2535781,R582657,R4397666,R585207,R2444561,R4395882
R4878905,R733,R2535781,R973282,R4397666,R568957,R2444687,R4395882
R4488280,R733,R4488906,R970011,R4397671,R2700107,R2444687,R4396507
R6441405,R733,R4488906,R970011,R4397670,R2700108,R2441562,R4396507
R6457030,R733,R4488906,R970011,R4397670,R2700108,R2441537,R4396507
R6457030,R733,R4488281,R1360636,R4397670,R2700108,R2832037,R2443382
R6457030,R733,R4488281,R1363761,R4397670,R3090727,R2832037,R2443382
R6457030,R733,R4488281,R1285636,R4397670,R3090728,R2832662,R2427762
R6457030,R733,R4488281,R1363756,R4412670,R3090727,R2832662,R2443387
R6441405,R733,R4488286,R973282,R4397046,R2700077,R2832661,R2443412
R4488306,R733,R4491411,R973282,R4397041,R2700201,R2832661,R2458406
R4488306,R732,R4882036,R973282,R4397041,R4653926,R3226411,R2458412
R4488307,R722,R4885161,R582657,R4397066,R4575805,R3226411,R2380287
R2532057,R722,R4885160,R2523277,R2443942,R4575805,R3242036,R2379662
R2532057,R722,R4888286,R2523277,R2443942,R4576405,R3242036,R2560912
R2516463,R722,R4888285,R2523277,R2443937,R4576405,R3163911,R2379682
R2907088,R721,R4888285,R2523277,R2443937,R4576410,R2773286,R2379687
R2907088,R721,R4888285,R2523277,R2444587,R4185786,R2773286,R2379682
R2907088,R721,R4888286,R2523277,R2444587,R4185786,R2773286,R2379682
R2907713,R711,R4888911,R2523277,R2444587,R4185786,R2773286,R2379682
R2907087,R711,R4888911,R2523277,R2444587,R4185786,R2773286,R2379682
R2922687,R711,R2545161,R2523277,R2444587,R4185786,R2851411,R2379682
R2922687,R711,R2542036,R2523277,R2444587,R4185811,R2851411,R2379682
R969562,R710,R2542036,R2523277,R2444562,R4185811,R2460786,R2379682
R969682,R710,R2542036,R567027,R2444562,R4185811,R2460786,R4332806
R969682,R710,R2542036,R567027,R2444562,R4185186,R2460786,R4317181
R969682,R711,R2538911,R567032,R2444687,R4185185,R2460786,R4317181
R969682,R711,R2538911,R567032,R2444687,R4185185,R2460786,R4395306
R970307,R711,R2538911,R567032,R2444687,R4185185,R2460786,R4395306
R970307,R711,R2538911,R567032,R2444687,R4185185,R2460811,R4395306
R970307,R711,R2538911,R567032,R2444687,R4185185,R2460786,R4395306
R970307,R711,R2538911,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538911,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538911,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538911,R567032,R2444687,R4182060,R2460786,R4395306
R970312,R711,R2538906,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538906,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538906,R567032,R2444687,R4182060,R2460786,R4395306
R970307,R711,R2538906,R567032,R2444687,R4182060,R2460786,R4395306
R970307,R711,R2538906,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538906,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538906,R567032,R2444687,R4182060,R2460811,R4395281
R970307,R711,R2538906,R567032,R2444687,R4182060,R2460811,R4317162
R970312,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460786,R4317161
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460786,R4395306
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4317162
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395281
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460786,R4395306
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4317162
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4317161
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4317162
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395281
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R970307,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4317161
R969682,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4395281
R969682,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4317161
R969682,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4317161
R969682,R711,R2538931,R567032,R2444687,R4182060,R2460811,R4317161
R969682,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R970307,R711,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395281
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460786,R4395306
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460786,R4395281
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460786,R4395281
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460786,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460786,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395281
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4317161
R969682,R712,R2538906,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4395306
R969682,R712,R2538931,R582657,R2444687,R4182060,R2460811,R4317161
R970312,R712,R585806,R567032,R2444562,R4182036,R2445186,R4395286
R970312,R712,R585806,R567032,R2444562,R4182036,R569561,R4395931
R676687,R712,R585206,R176407,R2447657,R4182012,R944561,R4474056
R677312,R722,R507081,R177032,R494407,R4182012,R941436,R4161406
R677437,R722,R491331,R177032,R494406,R4182013,R941436,R4145781
R677437,R722,R491356,R177032,R885031,R4181388,R941436,R4221406
R755562,R722,R490731,R177032,R888151,R4181388,R1410186,R2268281
R755562,R722,R490726,R177037,R888152,R4259389,R1410186,R2268281
R756187,R722,R490726,R177037,R888152,R4259389,R1410181,R2268281
R756186,R722,R490726,R177037,R888152,R4259389,R1409556,R2268281
R756181,R722,R506351,R270814,R1358281,R6207264,R1410181,R2267656
R677431,R712,R506976,R192689,R1358411,R6129139,R1332055,R2270780
R662306,R712,R507101,R273939,R1343562,R6207289,R1347675,R2192030
R662306,R712,R522701,R664564,R1734217,R6207288,R1347675,R2207660
R646551,R712,R2397701,R664564,R1809217,R6207288,R1285175,R2128910
R646551,R712,R2007051,R680189,R1809342,R6207413,R1285275,R2128910
R646425,R712,R2022676,R679564,R1806217,R6204287,R1223400,R2518910
R646450,R712,R2022676,R382683,R1816532,R6204287,R1223400,R2534540
R549450,R712,R2022781,R2335807,R3375282,R6204312,R1226526,R2534665
R549450,R712,R3975906,R2335781,R3765907,R6203687,R1226531,R2534665
R549450,R712,R3975907,R2335151,R3765906,R6203681,R1226531,R2456540
R549450,R712,R3979007,R2335151,R3765906,R6203681,R1226531,R2456541
R549450,R712,R3979007,R2332025,R3765881,R6203681,R1226531,R2547160
R549450,R712,R3975757,R2332025,R3375256,R6203681,R1226531,R2532286
R940075,R712,R2022637,R2332025,R3297130,R6203681,R835911,R2457286
R955200,R712,R2007012,R2332030,R3297131,R6126181,R835906,R2638411
R955206,R712,R2085162,R285156,R2906506,R6129306,R820286,R2457161
R955181,R712,R2085787,R675781,R2909636,R6129306,R2851411,R2457161
R954556,R712,R2476412,R676406,R2910286,R6129311,R2851411,R4394661
R954556,R813,R2476412,R676406,R2910286,R6129311,R2460786,R4394661
R954556,R813,R2460786,R660781,R2519661,R6129311,R2460786,R4395286
R970181,R813,R2538911,R582656,R2441536,R6129936,R2460786,R4395286
R970306,R813,R2538911,R582656,R2441536,R6129936,R2460786,R4395286
R970306,R813,R2538911,R582656,R2441536,R6129936,R2460786,R4395286
R970306,R813,R2538911,R582657,R2441537,R6129936,R2460786,R4395286
R970307,R813,R2538911,R582657,R2441537,R6129936,R2460786,R4967161
R970307,R813,R2538911,R582657,R2441537,R6133061,R2460786,R4395286
R970307,R813,R2538911,R582657,R2441537,R6133061,R2460786,R4317161
R970307,R813,R2538906,R582657,R2441562,R6133061,R2460786,R4395281
R970307,R813,R2538906,R582657,R2441562,R6133061,R2460786,R4317161
R970307,R813,R2538906,R582657,R2441562,R6133061,R2460786,R4317161
R970307,R813,R2538906,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538906,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538906,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317162
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460786,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460811,R4888911
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R567032,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538906,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R813,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R814,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R814,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R814,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R814,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
R970307,R814,R2538931,R582657,R2444687,R6133061,R2460811,R4317161
