active-routes-count_leaf1,backup-routes-count_leaf1,deleted-routes-count_leaf1,paths-count_leaf1,protocol-route-memory_leaf1,routes-counts_leaf1,global__established-neighbors-count-total_leaf1,performance-statistics__global__configuration-items-processed_leaf1,performance-statistics__vrf__inbound-update-messages_leaf1,vrf__network-count_leaf1,vrf__path-count_leaf1,vrf__update-messages-received_leaf1,active-routes-count_leaf2,backup-routes-count_leaf2,deleted-routes-count_leaf2,paths-count_leaf2,protocol-route-memory_leaf2,routes-counts_leaf2,global__established-neighbors-count-total_leaf2,performance-statistics__global__configuration-items-processed_leaf2,performance-statistics__vrf__inbound-update-messages_leaf2,vrf__path-count_leaf2,vrf__update-messages-received_leaf2,paths-count_leaf3,protocol-route-memory_leaf3,global__established-neighbors-count-total_leaf3,performance-statistics__vrf__inbound-update-messages_leaf3,vrf__path-count_leaf3,vrf__update-messages-received_leaf3,active-routes-count_leaf5,deleted-routes-count_leaf5,paths-count_leaf5,protocol-route-memory_leaf5,routes-counts_leaf5,global__established-neighbors-count-total_leaf5,performance-statistics__vrf__inbound-update-messages_leaf5,vrf__network-count_leaf5,vrf__path-count_leaf5,vrf__update-messages-received_leaf5,active-routes-count_leaf6,deleted-routes-count_leaf6,paths-count_leaf6,protocol-route-memory_leaf6,routes-counts_leaf6,global__established-neighbors-count-total_leaf6,performance-statistics__global__configuration-items-processed_leaf6,performance-statistics__vrf__inbound-update-messages_leaf6,vrf__network-count_leaf6,vrf__path-count_leaf6,vrf__update-messages-received_leaf6,paths-count_leaf7,protocol-route-memory_leaf7,global__established-neighbors-count-total_leaf7,performance-statistics__vrf__inbound-update-messages_leaf7,vrf__path-count_leaf7,vrf__update-messages-received_leaf7,active-routes-count_leaf8,deleted-routes-count_leaf8,paths-count_leaf8,protocol-route-memory_leaf8,routes-counts_leaf8,global__established-neighbors-count-total_leaf8,performance-statistics__global__configuration-items-processed_leaf8,performance-statistics__vrf__inbound-update-messages_leaf8,vrf__path-count_leaf8,vrf__update-messages-received_leaf8,active-routes-count_spine1,deleted-routes-count_spine1,paths-count_spine1,protocol-route-memory_spine1,routes-counts_spine1,global__established-neighbors-count-total_spine1,performance-statistics__global__configuration-items-processed_spine1,performance-statistics__vrf__inbound-update-messages_spine1,vrf__network-count_spine1,vrf__path-count_spine1,vrf__update-messages-received_spine1,active-routes-count_spine2,deleted-routes-count_spine2,paths-count_spine2,protocol-route-memory_spine2,routes-counts_spine2,global__established-neighbors-count-total_spine2,performance-statistics__global__configuration-items-processed_spine2,performance-statistics__vrf__inbound-update-messages_spine2,vrf__network-count_spine2,vrf__path-count_spine2,vrf__update-messages-received_spine2,active-routes-count_spine3,deleted-routes-count_spine3,paths-count_spine3,protocol-route-memory_spine3,routes-counts_spine3,global__established-neighbors-count-total_spine3,performance-statistics__global__configuration-items-processed_spine3,performance-statistics__vrf__inbound-update-messages_spine3,vrf__network-count_spine3,vrf__path-count_spine3,vrf__update-messages-received_spine3,active-routes-count_spine4,deleted-routes-count_spine4,paths-count_spine4,protocol-route-memory_spine4,routes-counts_spine4,global__established-neighbors-count-total_spine4,performance-statistics__global__configuration-items-processed_spine4,performance-statistics__vrf__inbound-update-messages_spine4,vrf__path-count_spine4,vrf__update-messages-received_spine4,anomaly
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAC,AAC,AAA,AAA,AAA,AAC,AAA,AAA,AAC,AAA,AAA,AAC,AAC,AAA,AAA,AAA,AAC,AAA,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAC,AAC,AAA,AAA,AAA,AAC,AAA,AAC,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ACC,ACC,AAA,AAA,AAA,ACC,AAA,AAA,ACC,AAA,AAA,ACC,ACC,AAA,AAA,AAA,ACC,AAA,AAA,ACC,AAA,AAA,AAC,AAC,AAA,AAA,AAA,AAC,AAA,AAA,AAC,AAA,AAA,ACC,ACC,AAA,AAA,AAA,ACC,AAA,ACC,1
AAA,AAA,AAC,AAA,AAA,AAA,AAA,AAA,ACC,AAA,AAA,ACC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,ACC,ACC,AAA,AAA,AAA,ACC,AAA,AAA,ACC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,1
AAA,AAA,ACC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAC,AAA,AAA,AAA,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,1
AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,ACC,AAA,AAA,AAA,AAA,ACC,AAA,AAA,AAA,AAA,AAA,AAA,ACC,AAA,ACC,AAA,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAA,AAC,AAA,AAC,AAA,AAA,AAA,AAA,AAC,AAC,AAA,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,1
AAB,AAA,CCB,AAB,AAB,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAB,AAB,AAA,AAA,ACC,AAA,AAA,ACC,AAA,ACC,AAA,AAA,AAA,AAA,ACC,ACC,AAA,AAA,ACC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,CCB,CCB,AAA,AAB,AAA,CCB,AAA,AAA,CCB,AAA,AAA,CCB,CCB,AAA,AAB,AAA,CCB,AAA,AAB,CCB,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCB,CCB,AAA,AAA,AAA,CCB,AAB,CCB,1
ABB,AAA,CBB,ABB,ABB,AAA,AAA,AAA,CCB,AAA,AAB,CCB,AAA,AAA,CCC,AAA,AAA,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAB,CCC,AAA,AAA,ABB,ABB,AAA,AAA,CCC,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAC,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAC,AAA,AAA,CBB,CBB,AAA,ABB,AAA,CBC,AAA,AAB,CBC,AAA,AAA,CBB,CBB,AAA,ABB,AAA,CBC,AAA,ABB,CBC,AAA,AAA,CCB,CCB,AAA,AAB,AAA,CCB,AAA,AAB,CCB,AAA,AAA,CBB,CBB,AAA,AAB,AAA,CBB,ABB,CBB,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,CBB,AAA,ABB,CBB,AAB,AAB,CCB,AAB,AAB,AAA,AAA,CCC,AAC,AAB,AAC,AAA,AAA,AAA,CCC,ABB,CCC,AAA,AAA,BBB,BBB,AAA,AAA,CCC,AAA,AAA,CCC,AAA,CCB,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,CCC,AAA,AAA,AAA,ACC,AAA,ACC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,ACC,AAA,ACC,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BCC,AAA,ABB,BCC,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BCC,AAA,BBB,BCC,AAA,AAA,CBB,CBB,AAA,ABB,AAA,CBC,AAA,ABB,CBC,AAA,AAA,BBB,BBB,AAA,ABB,AAA,BBC,BBB,BBC,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,BBC,AAA,BBA,BBC,ABB,ABB,CBB,ABB,ABB,AAA,AAB,CCB,ACC,ABB,ACC,AAA,AAA,AAA,CCB,BBB,CCB,AAA,AAA,BBB,BBB,AAA,AAA,CCC,AAA,AAA,CCC,AAA,CBB,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,BBB,BBB,AAA,BBC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BBB,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BCC,AAA,BBB,BCC,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BCC,BBB,BCC,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,BCC,AAA,BAA,BCC,BBB,BBB,BBB,BBB,BBB,AAA,ABB,CBB,CCC,BBB,CCC,AAA,AAA,AAA,CBC,BBA,CBC,AAA,AAA,BBB,BBB,AAA,AAA,CCB,AAA,AAA,CCB,AAB,BBB,AAB,AAA,AAA,AAB,CCB,CCB,AAA,AAB,CCB,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,BBB,BBB,AAA,BCC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BBC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BBB,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BBB,AAA,CCC,BBB,CCC,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,BBB,BBB,BBB,AAA,BBB,BBB,CCC,BBB,CCC,AAB,AAB,AAA,BCC,BAA,BCC,AAA,AAA,BBB,BBB,AAA,AAB,CBB,AAA,AAB,CBB,ABB,BBB,ABB,AAB,AAA,ABB,CBB,CBB,AAA,ABB,CBB,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BCC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BBC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,BBC,AAA,CCC,BBB,CCC,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,BBB,BBB,BBB,AAA,BBB,BBB,CCC,BBB,CCC,ABB,ABB,AAA,CCC,AAA,CCC,AAA,AAA,BBA,BBA,AAA,ABB,BBC,AAA,ABA,BBC,BBB,BBB,BBB,ABB,AAA,BBB,BBB,BBB,AAA,BBB,BBB,AAB,AAB,AAB,CCB,AAA,CCB,AAA,AAA,AAB,AAB,AAA,AAA,AAA,CCB,AAA,CCB,AAA,AAA,BBB,BBB,AAA,CCC,AAA,CCB,AAA,BBB,CCB,AAA,AAA,BBB,BBB,AAA,CCC,AAA,CCB,AAA,BBC,CCB,AAA,AAA,BBB,BBB,AAA,BCC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBC,BBC,AAA,BCC,AAA,CCC,BBC,CCC,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,BBB,BBB,BBB,AAA,BBC,BBB,CCB,BBB,CCB,BBB,BBB,AAA,CCC,AAA,CCC,AAA,AAA,BAA,BAA,AAA,BBC,BCC,AAA,BAA,BCC,BBB,BBB,BBB,BBB,AAB,BBB,BBB,BBB,AAB,BBB,BBB,ABB,ABB,ABB,CBC,AAA,CBC,AAA,AAA,ABB,ABB,AAA,AAA,AAA,CBB,AAA,CBB,AAA,AAA,BBA,BBA,AAA,CCB,AAA,CBC,AAA,BBC,CBC,AAA,AAA,BBA,BBA,AAA,CCC,AAA,CBC,AAA,BCC,CBC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,CCB,AAA,BBB,CCB,AAA,AAA,BCA,BCA,AAA,CCC,AAA,CCC,BCC,CCC,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,CCB,AAA,AAB,CCB,BBB,BBB,BBB,BBC,BBC,AAA,BCC,BBA,CBC,BBC,CBC,BBB,BBB,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,BCC,CCC,AAA,AAA,CCC,BBC,BBB,BBB,BBB,ABC,BBC,BBB,BBC,ABB,BBB,BBC,BBB,BBB,BBC,BCC,AAB,BCC,AAA,AAA,BBB,BBB,AAA,AAA,AAA,BBC,AAA,BBC,AAA,AAA,BAA,BAA,AAA,CBB,AAA,BCC,AAA,BCC,BCC,AAA,AAA,BAA,BAA,AAA,CCC,AAA,BCC,AAA,CCC,BCC,AAA,AAA,BBA,BBA,AAA,CCC,AAA,CBC,AAA,BBC,CBC,AAA,AAA,CAA,CAA,AAA,CCC,AAA,CCC,CCC,CCC,1
BBB,AAA,BBB,BBB,BBB,AAA,AAA,AAA,CBB,AAA,ABB,CBB,BBB,BBB,BBB,BCC,BCC,AAA,CCC,BAA,BCC,BCC,BCC,BBB,BBB,AAA,CCB,AAB,CCB,AAA,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,CCC,BCC,BBB,BBC,BBC,BCC,BCC,BBA,BCC,BBC,BBC,BCC,BBB,BBB,BCC,CCC,ABB,CCC,AAA,AAA,BBB,BBB,AAA,AAA,AAA,BCC,AAA,BCC,AAA,AAA,AAA,AAA,AAA,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CCB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,BAA,BAA,AAA,CCC,AAA,BCC,AAA,BCC,BCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,CCC,CCC,1
BBA,AAA,BBA,BBC,BBC,AAA,AAA,AAA,BBC,AAA,BBC,BBC,BBB,BBB,BBB,CCC,CCC,AAA,CCC,AAA,CCC,CCC,CCC,BBB,BBB,AAA,CBB,ABB,CBB,AAA,AAA,AAA,AAA,AAA,CCC,CCC,AAA,AAA,CCC,CCC,BBB,BCC,BCC,CCC,CCC,BAA,CCC,BCC,BCC,CCC,BBB,BBB,CCC,CCC,BBB,CCC,AAA,AAA,BBC,BBC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CCB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CCB,AAA,CCC,CCC,CCC,1
BAA,AAA,BAA,BCC,BCC,AAA,AAA,AAA,BCC,AAA,BCC,BCC,BBB,BBB,BBB,CCC,CCC,AAA,CCC,AAA,CCC,CCC,CCC,BBC,BBC,AAA,BBC,BBC,BBC,AAA,AAA,AAB,AAB,AAA,CCC,CCB,AAA,AAB,CCB,CCC,BBB,CCC,CCC,CCC,CCC,AAA,CCC,CCC,CCC,CCC,BBC,BBC,CCC,CCC,BBB,CCC,AAA,AAA,BCC,BCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CBB,AAA,CCC,CCC,CCC,1
AAA,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,CCC,BBA,BBA,BBA,CCC,CCC,AAA,CCC,AAA,CCC,CCC,CCC,BCC,BCC,AAA,BCC,BCC,BCC,AAA,AAA,ABB,ABB,AAA,CCB,CBB,AAA,ABC,CBB,CCC,BBA,CCC,CCC,CCC,CCC,AAA,CCC,CCC,CCC,CCC,BCB,BCB,CCC,CCB,BBB,CCB,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAB,AAB,AAA,BBB,AAA,CCB,AAA,CCB,CCB,AAA,AAA,AAB,AAB,AAA,BBB,AAA,CCB,AAA,CCB,CCB,AAA,AAA,AAA,AAA,AAA,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,BBB,AAA,CCC,CCC,CCC,1
AAA,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,CCC,BAA,BAA,BAA,CCB,CCB,AAA,CCB,AAA,CCC,CCC,CCC,CCC,CCC,AAA,CCC,CCC,CCC,AAA,AAA,BBC,BBC,AAA,CBB,BBC,AAA,BCC,BBC,CCB,BAA,CCC,CCC,CCB,CCC,AAA,CCC,CCB,CCC,CCC,CBA,CBA,CCB,CBB,BBC,CBB,AAA,AAA,CCB,CCB,AAA,AAA,AAA,CCB,AAB,CCB,AAA,AAA,ABB,ABB,AAA,BBA,AAA,CBB,AAA,CBB,CBB,AAA,AAA,ABB,ABB,AAA,BBB,AAA,CBB,AAA,CBB,CBB,AAA,AAA,AAB,AAB,AAA,BBB,AAA,CCB,AAA,CCB,CCB,AAA,AAA,AAB,AAB,AAA,BBB,AAA,CCB,CCB,CCB,1
AAA,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,CBB,CBB,AAA,CBB,AAA,CCC,CCC,CCC,CCC,CCC,AAA,CCC,CCC,CCC,AAA,AAA,BCC,BCC,AAA,BBB,BCC,AAA,CCC,BCC,CBB,AAA,CCC,CCC,CBB,CCB,AAA,CCC,CBB,CCC,CCC,BAC,BAC,CBB,BBC,BCC,BBC,AAA,AAA,CBC,CBC,AAA,AAA,AAA,CBC,ABC,CBC,AAA,AAA,BBB,BBB,AAA,BAA,AAA,BBB,AAA,BBB,BBB,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BBB,AAA,BBB,BBB,AAA,AAA,ABB,ABB,AAA,BBB,AAA,CBB,AAA,CBB,CBB,AAA,AAA,ABB,ABB,AAA,BBB,AAA,CBB,CBB,CBB,1
AAA,AAA,AAA,CCB,CCB,AAA,AAA,AAA,CCB,AAA,CCB,CCB,AAA,AAA,AAA,BBB,BBB,AAA,BBB,AAA,CCC,CCC,CCC,CCC,CCC,AAA,CCC,CCC,CCC,AAA,AAA,CCC,CCC,AAA,BBB,CCC,AAA,CCC,CCC,BBB,AAA,CCB,CCB,BBB,CBB,AAA,CCC,BBB,CCC,CCC,ACB,ACB,BBB,BCC,CCC,BCC,AAA,AAA,BCC,BCC,AAA,AAA,AAA,BCC,BCC,BCC,AAA,AAA,BBB,BBB,AAA,AAA,AAA,BBB,AAA,BBB,BBB,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BBB,AAA,BBB,BBB,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BBB,AAA,BBB,BBB,AAA,AAA,BBB,BBB,AAA,BBB,AAA,BBB,BBB,BBB,1
