var,cluster
HundredGigE0/0/0/16input-packet-rate_leaf7,2
HundredGigE0/0/0/16output-data-rate_leaf7,2
HundredGigE0/0/0/16output-load_leaf7,8
HundredGigE0/0/0/16output-packet-rate_leaf7,2
HundredGigE0/0/0/17input-data-rate_leaf7,1
HundredGigE0/0/0/17input-load_leaf7,3
HundredGigE0/0/0/17input-packet-rate_leaf7,1
HundredGigE0/0/0/17output-data-rate_leaf7,2
HundredGigE0/0/0/17output-load_leaf7,2
HundredGigE0/0/0/17output-packet-rate_leaf7,2
HundredGigE0/0/0/18input-data-rate_leaf7,2
HundredGigE0/0/0/18input-load_leaf7,7
HundredGigE0/0/0/18input-packet-rate_leaf7,2
HundredGigE0/0/0/18output-data-rate_leaf7,1
HundredGigE0/0/0/18output-load_leaf7,1
HundredGigE0/0/0/18output-packet-rate_leaf7,1
HundredGigE0/0/0/19input-data-rate_leaf7,2
HundredGigE0/0/0/19input-load_leaf7,3
HundredGigE0/0/0/19input-packet-rate_leaf7,2
HundredGigE0/0/0/19output-data-rate_leaf7,6
HundredGigE0/0/0/19output-load_leaf7,2
HundredGigE0/0/0/19output-packet-rate_leaf7,1
HundredGigE0/0/0/28input-packet-rate_leaf7,6
HundredGigE0/0/0/28output-packet-rate_leaf7,2
HundredGigE0/0/0/29input-packet-rate_leaf7,5
HundredGigE0/0/0/29output-data-rate_leaf7,1
HundredGigE0/0/0/29output-packet-rate_leaf7,1
HundredGigE0/0/0/30input-data-rate_leaf7,2
HundredGigE0/0/0/30input-load_leaf7,2
HundredGigE0/0/0/30input-packet-rate_leaf7,2
HundredGigE0/0/0/30output-data-rate_leaf7,2
HundredGigE0/0/0/30output-load_leaf7,3
HundredGigE0/0/0/30output-packet-rate_leaf7,2
HundredGigE0/0/0/31input-data-rate_leaf7,1
HundredGigE0/0/0/31input-load_leaf7,6
HundredGigE0/0/0/31input-packet-rate_leaf7,1
HundredGigE0/0/0/31output-data-rate_leaf7,1
HundredGigE0/0/0/31output-load_leaf7,3
HundredGigE0/0/0/31output-packet-rate_leaf7,7
HundredGigE0/0/0/4input-data-rate_leaf7,2
HundredGigE0/0/0/4input-load_leaf7,1
HundredGigE0/0/0/4input-packet-rate_leaf7,8
HundredGigE0/0/0/4output-data-rate_leaf7,1
HundredGigE0/0/0/4output-load_leaf7,1
HundredGigE0/0/0/4output-packet-rate_leaf7,1
HundredGigE0/0/0/5input-data-rate_leaf7,1
HundredGigE0/0/0/5input-load_leaf7,1
HundredGigE0/0/0/5input-packet-rate_leaf7,1
HundredGigE0/0/0/5output-data-rate_leaf7,2
HundredGigE0/0/0/5output-load_leaf7,2
HundredGigE0/0/0/5output-packet-rate_leaf7,2
HundredGigE0/0/0/6input-data-rate_leaf7,2
HundredGigE0/0/0/6input-load_leaf7,7
HundredGigE0/0/0/6input-packet-rate_leaf7,2
HundredGigE0/0/0/6output-data-rate_leaf7,2
HundredGigE0/0/0/6output-load_leaf7,1
HundredGigE0/0/0/6output-packet-rate_leaf7,2
HundredGigE0/0/0/7input-data-rate_leaf7,2
HundredGigE0/0/0/7input-load_leaf7,7
HundredGigE0/0/0/7input-packet-rate_leaf7,2
HundredGigE0/0/0/7output-data-rate_leaf7,2
HundredGigE0/0/0/7output-load_leaf7,3
HundredGigE0/0/0/7output-packet-rate_leaf7,2
HundredGigE0/0/0/8input-data-rate_leaf7,1
HundredGigE0/0/0/8input-load_leaf7,1
HundredGigE0/0/0/8input-packet-rate_leaf7,1
HundredGigE0/0/0/8output-data-rate_leaf7,2
HundredGigE0/0/0/8output-load_leaf7,5
HundredGigE0/0/0/8output-packet-rate_leaf7,2
HundredGigE0/0/0/9input-data-rate_leaf7,1
HundredGigE0/0/0/9input-load_leaf7,1
HundredGigE0/0/0/9input-packet-rate_leaf7,1
HundredGigE0/0/0/9output-data-rate_leaf7,1
HundredGigE0/0/0/9output-load_leaf7,1
HundredGigE0/0/0/9output-packet-rate_leaf7,1
HundredGigE0/0/0/0bytes-received_leaf7,6
HundredGigE0/0/0/0bytes-sent_leaf7,6
HundredGigE0/0/0/0packets-received_leaf7,6
HundredGigE0/0/0/0packets-sent_leaf7,6
HundredGigE0/0/0/1bytes-received_leaf7,6
HundredGigE0/0/0/1bytes-sent_leaf7,2
HundredGigE0/0/0/1packets-received_leaf7,6
HundredGigE0/0/0/1packets-sent_leaf7,2
HundredGigE0/0/0/10bytes-received_leaf7,4
HundredGigE0/0/0/10bytes-sent_leaf7,4
HundredGigE0/0/0/10packets-received_leaf7,4
HundredGigE0/0/0/10packets-sent_leaf7,4
HundredGigE0/0/0/11bytes-received_leaf7,4
HundredGigE0/0/0/11bytes-sent_leaf7,4
HundredGigE0/0/0/11packets-received_leaf7,4
HundredGigE0/0/0/11packets-sent_leaf7,4
HundredGigE0/0/0/12bytes-received_leaf7,4
HundredGigE0/0/0/12bytes-sent_leaf7,4
HundredGigE0/0/0/12packets-received_leaf7,4
HundredGigE0/0/0/12packets-sent_leaf7,4
HundredGigE0/0/0/13bytes-received_leaf7,4
HundredGigE0/0/0/13bytes-sent_leaf7,4
HundredGigE0/0/0/13packets-received_leaf7,4
HundredGigE0/0/0/13packets-sent_leaf7,4
HundredGigE0/0/0/14bytes-received_leaf7,4
HundredGigE0/0/0/14bytes-sent_leaf7,4
HundredGigE0/0/0/14packets-received_leaf7,4
HundredGigE0/0/0/14packets-sent_leaf7,4
HundredGigE0/0/0/15bytes-received_leaf7,4
HundredGigE0/0/0/15bytes-sent_leaf7,4
HundredGigE0/0/0/15packets-received_leaf7,4
HundredGigE0/0/0/15packets-sent_leaf7,4
HundredGigE0/0/0/16bytes-received_leaf7,4
HundredGigE0/0/0/16bytes-sent_leaf7,4
HundredGigE0/0/0/16packets-received_leaf7,4
HundredGigE0/0/0/16packets-sent_leaf7,4
HundredGigE0/0/0/17bytes-received_leaf7,4
HundredGigE0/0/0/17bytes-sent_leaf7,4
HundredGigE0/0/0/17packets-received_leaf7,4
HundredGigE0/0/0/17packets-sent_leaf7,4
HundredGigE0/0/0/18bytes-received_leaf7,4
HundredGigE0/0/0/18bytes-sent_leaf7,4
HundredGigE0/0/0/18packets-received_leaf7,4
HundredGigE0/0/0/18packets-sent_leaf7,4
HundredGigE0/0/0/19bytes-received_leaf7,4
HundredGigE0/0/0/19bytes-sent_leaf7,4
HundredGigE0/0/0/19packets-received_leaf7,4
HundredGigE0/0/0/19packets-sent_leaf7,4
HundredGigE0/0/0/28bytes-received_leaf7,4
HundredGigE0/0/0/28bytes-sent_leaf7,4
HundredGigE0/0/0/28packets-received_leaf7,4
HundredGigE0/0/0/28packets-sent_leaf7,4
HundredGigE0/0/0/29bytes-received_leaf7,4
HundredGigE0/0/0/29bytes-sent_leaf7,6
HundredGigE0/0/0/29packets-received_leaf7,4
HundredGigE0/0/0/29packets-sent_leaf7,6
HundredGigE0/0/0/30bytes-received_leaf7,4
HundredGigE0/0/0/30bytes-sent_leaf7,4
HundredGigE0/0/0/30output-drops_leaf7,0
HundredGigE0/0/0/30packets-received_leaf7,4
HundredGigE0/0/0/30packets-sent_leaf7,4
HundredGigE0/0/0/31bytes-received_leaf7,4
HundredGigE0/0/0/31bytes-sent_leaf7,4
HundredGigE0/0/0/31output-drops_leaf7,4
HundredGigE0/0/0/31packets-received_leaf7,4
HundredGigE0/0/0/31packets-sent_leaf7,4
HundredGigE0/0/0/4bytes-received_leaf7,4
HundredGigE0/0/0/4bytes-sent_leaf7,4
HundredGigE0/0/0/4packets-received_leaf7,4
HundredGigE0/0/0/4packets-sent_leaf7,4
HundredGigE0/0/0/5bytes-received_leaf7,4
HundredGigE0/0/0/5bytes-sent_leaf7,4
HundredGigE0/0/0/5packets-received_leaf7,4
HundredGigE0/0/0/5packets-sent_leaf7,4
HundredGigE0/0/0/6bytes-received_leaf7,4
HundredGigE0/0/0/6bytes-sent_leaf7,4
HundredGigE0/0/0/6packets-received_leaf7,4
HundredGigE0/0/0/6packets-sent_leaf7,4
HundredGigE0/0/0/7bytes-received_leaf7,4
HundredGigE0/0/0/7bytes-sent_leaf7,4
HundredGigE0/0/0/7packets-received_leaf7,4
HundredGigE0/0/0/7packets-sent_leaf7,4
HundredGigE0/0/0/8bytes-received_leaf7,4
HundredGigE0/0/0/8bytes-sent_leaf7,4
HundredGigE0/0/0/8packets-received_leaf7,4
HundredGigE0/0/0/8packets-sent_leaf7,4
HundredGigE0/0/0/9bytes-received_leaf7,4
HundredGigE0/0/0/9bytes-sent_leaf7,4
HundredGigE0/0/0/9packets-received_leaf7,4
HundredGigE0/0/0/9packets-sent_leaf7,4
paths-count_leaf7,4
protocol-route-memory_leaf7,4
global__established-neighbors-count-total_leaf7,7
performance-statistics__vrf__inbound-update-messages_leaf7,6
vrf__path-count_leaf7,7
vrf__update-messages-received_leaf7,6
HundredGigE0/0/0/10input-data-rate_leaf8,1
HundredGigE0/0/0/10input-load_leaf8,7
HundredGigE0/0/0/10input-packet-rate_leaf8,1
HundredGigE0/0/0/10output-data-rate_leaf8,3
HundredGigE0/0/0/10output-load_leaf8,7
HundredGigE0/0/0/10output-packet-rate_leaf8,3
HundredGigE0/0/0/11input-data-rate_leaf8,1
HundredGigE0/0/0/11input-load_leaf8,1
HundredGigE0/0/0/11input-packet-rate_leaf8,1
HundredGigE0/0/0/11output-data-rate_leaf8,2
HundredGigE0/0/0/11output-load_leaf8,7
HundredGigE0/0/0/11output-packet-rate_leaf8,2
HundredGigE0/0/0/12input-data-rate_leaf8,1
HundredGigE0/0/0/12input-load_leaf8,1
HundredGigE0/0/0/12input-packet-rate_leaf8,1
HundredGigE0/0/0/12output-data-rate_leaf8,1
HundredGigE0/0/0/12output-load_leaf8,1
HundredGigE0/0/0/12output-packet-rate_leaf8,1
HundredGigE0/0/0/13input-data-rate_leaf8,2
HundredGigE0/0/0/13input-load_leaf8,2
HundredGigE0/0/0/13input-packet-rate_leaf8,2
HundredGigE0/0/0/13output-data-rate_leaf8,1
HundredGigE0/0/0/13output-load_leaf8,5
HundredGigE0/0/0/13output-packet-rate_leaf8,1
HundredGigE0/0/0/14input-data-rate_leaf8,1
HundredGigE0/0/0/14input-load_leaf8,0
HundredGigE0/0/0/14input-packet-rate_leaf8,1
HundredGigE0/0/0/14output-data-rate_leaf8,1
HundredGigE0/0/0/14output-load_leaf8,5
HundredGigE0/0/0/14output-packet-rate_leaf8,1
HundredGigE0/0/0/15input-data-rate_leaf8,1
HundredGigE0/0/0/15input-load_leaf8,4
HundredGigE0/0/0/15input-packet-rate_leaf8,1
HundredGigE0/0/0/15output-data-rate_leaf8,2
HundredGigE0/0/0/15output-load_leaf8,6
HundredGigE0/0/0/15output-packet-rate_leaf8,2
HundredGigE0/0/0/16input-data-rate_leaf8,1
HundredGigE0/0/0/16input-load_leaf8,1
HundredGigE0/0/0/16input-packet-rate_leaf8,1
HundredGigE0/0/0/16output-data-rate_leaf8,2
HundredGigE0/0/0/16output-load_leaf8,3
HundredGigE0/0/0/16output-packet-rate_leaf8,2
HundredGigE0/0/0/17input-data-rate_leaf8,1
HundredGigE0/0/0/17input-load_leaf8,2
HundredGigE0/0/0/17input-packet-rate_leaf8,1
HundredGigE0/0/0/17output-data-rate_leaf8,2
HundredGigE0/0/0/17output-load_leaf8,1
HundredGigE0/0/0/17output-packet-rate_leaf8,2
HundredGigE0/0/0/18input-data-rate_leaf8,2
HundredGigE0/0/0/18input-load_leaf8,3
HundredGigE0/0/0/18input-packet-rate_leaf8,2
HundredGigE0/0/0/18output-data-rate_leaf8,1
HundredGigE0/0/0/18output-load_leaf8,3
HundredGigE0/0/0/18output-packet-rate_leaf8,1
HundredGigE0/0/0/19input-data-rate_leaf8,2
HundredGigE0/0/0/19input-load_leaf8,1
HundredGigE0/0/0/19input-packet-rate_leaf8,2
HundredGigE0/0/0/19output-data-rate_leaf8,1
HundredGigE0/0/0/19output-load_leaf8,1
HundredGigE0/0/0/19output-packet-rate_leaf8,1
HundredGigE0/0/0/26input-data-rate_leaf8,2
HundredGigE0/0/0/26input-packet-rate_leaf8,2
HundredGigE0/0/0/26output-data-rate_leaf8,1
HundredGigE0/0/0/26output-packet-rate_leaf8,1
HundredGigE0/0/0/28input-data-rate_leaf8,1
HundredGigE0/0/0/28input-packet-rate_leaf8,1
HundredGigE0/0/0/28output-packet-rate_leaf8,6
HundredGigE0/0/0/30input-data-rate_leaf8,1
HundredGigE0/0/0/30input-load_leaf8,1
HundredGigE0/0/0/30input-packet-rate_leaf8,1
HundredGigE0/0/0/30output-data-rate_leaf8,8
HundredGigE0/0/0/30output-load_leaf8,7
HundredGigE0/0/0/30output-packet-rate_leaf8,8
HundredGigE0/0/0/31input-data-rate_leaf8,2
HundredGigE0/0/0/31input-load_leaf8,8
HundredGigE0/0/0/31input-packet-rate_leaf8,2
HundredGigE0/0/0/31output-data-rate_leaf8,1
HundredGigE0/0/0/31output-load_leaf8,1
HundredGigE0/0/0/31output-packet-rate_leaf8,1
HundredGigE0/0/0/4input-data-rate_leaf8,1
HundredGigE0/0/0/4input-load_leaf8,7
HundredGigE0/0/0/4input-packet-rate_leaf8,1
HundredGigE0/0/0/4output-data-rate_leaf8,2
HundredGigE0/0/0/4output-load_leaf8,2
HundredGigE0/0/0/4output-packet-rate_leaf8,2
HundredGigE0/0/0/5input-data-rate_leaf8,2
HundredGigE0/0/0/5input-load_leaf8,1
HundredGigE0/0/0/5input-packet-rate_leaf8,2
HundredGigE0/0/0/5output-data-rate_leaf8,1
HundredGigE0/0/0/5output-load_leaf8,7
HundredGigE0/0/0/5output-packet-rate_leaf8,1
HundredGigE0/0/0/6input-data-rate_leaf8,2
HundredGigE0/0/0/6input-load_leaf8,7
HundredGigE0/0/0/6input-packet-rate_leaf8,2
HundredGigE0/0/0/6output-data-rate_leaf8,2
HundredGigE0/0/0/6output-load_leaf8,1
HundredGigE0/0/0/6output-packet-rate_leaf8,2
HundredGigE0/0/0/7input-data-rate_leaf8,2
HundredGigE0/0/0/7input-load_leaf8,8
HundredGigE0/0/0/7input-packet-rate_leaf8,2
HundredGigE0/0/0/7output-data-rate_leaf8,1
HundredGigE0/0/0/7output-load_leaf8,7
HundredGigE0/0/0/7output-packet-rate_leaf8,1
HundredGigE0/0/0/8input-data-rate_leaf8,1
HundredGigE0/0/0/8input-load_leaf8,7
HundredGigE0/0/0/8input-packet-rate_leaf8,1
HundredGigE0/0/0/8output-data-rate_leaf8,2
HundredGigE0/0/0/8output-load_leaf8,7
HundredGigE0/0/0/8output-packet-rate_leaf8,2
HundredGigE0/0/0/9input-data-rate_leaf8,1
HundredGigE0/0/0/9input-load_leaf8,7
HundredGigE0/0/0/9input-packet-rate_leaf8,1
HundredGigE0/0/0/9output-data-rate_leaf8,2
HundredGigE0/0/0/9output-load_leaf8,2
HundredGigE0/0/0/9output-packet-rate_leaf8,2
HundredGigE0/0/0/0bytes-received_leaf8,6
HundredGigE0/0/0/0bytes-sent_leaf8,6
HundredGigE0/0/0/0packets-received_leaf8,6
HundredGigE0/0/0/0packets-sent_leaf8,6
HundredGigE0/0/0/1bytes-received_leaf8,6
HundredGigE0/0/0/1bytes-sent_leaf8,0
HundredGigE0/0/0/1packets-received_leaf8,6
HundredGigE0/0/0/1packets-sent_leaf8,0
HundredGigE0/0/0/10bytes-received_leaf8,4
HundredGigE0/0/0/10bytes-sent_leaf8,4
HundredGigE0/0/0/10packets-received_leaf8,4
HundredGigE0/0/0/10packets-sent_leaf8,4
HundredGigE0/0/0/11bytes-received_leaf8,4
HundredGigE0/0/0/11bytes-sent_leaf8,4
HundredGigE0/0/0/11packets-received_leaf8,4
HundredGigE0/0/0/11packets-sent_leaf8,4
HundredGigE0/0/0/12bytes-received_leaf8,4
HundredGigE0/0/0/12bytes-sent_leaf8,4
HundredGigE0/0/0/12packets-received_leaf8,4
HundredGigE0/0/0/12packets-sent_leaf8,4
HundredGigE0/0/0/13bytes-received_leaf8,4
HundredGigE0/0/0/13bytes-sent_leaf8,4
HundredGigE0/0/0/13packets-received_leaf8,4
HundredGigE0/0/0/13packets-sent_leaf8,4
HundredGigE0/0/0/14bytes-received_leaf8,4
HundredGigE0/0/0/14bytes-sent_leaf8,4
HundredGigE0/0/0/14packets-received_leaf8,4
HundredGigE0/0/0/14packets-sent_leaf8,4
HundredGigE0/0/0/15bytes-received_leaf8,4
HundredGigE0/0/0/15bytes-sent_leaf8,4
HundredGigE0/0/0/15packets-received_leaf8,4
HundredGigE0/0/0/15packets-sent_leaf8,4
HundredGigE0/0/0/16bytes-received_leaf8,4
HundredGigE0/0/0/16bytes-sent_leaf8,4
HundredGigE0/0/0/16packets-received_leaf8,4
HundredGigE0/0/0/16packets-sent_leaf8,4
HundredGigE0/0/0/17bytes-received_leaf8,4
HundredGigE0/0/0/17bytes-sent_leaf8,4
HundredGigE0/0/0/17packets-received_leaf8,4
HundredGigE0/0/0/17packets-sent_leaf8,4
HundredGigE0/0/0/18bytes-received_leaf8,4
HundredGigE0/0/0/18bytes-sent_leaf8,4
HundredGigE0/0/0/18packets-received_leaf8,4
HundredGigE0/0/0/18packets-sent_leaf8,4
HundredGigE0/0/0/19bytes-received_leaf8,4
HundredGigE0/0/0/19bytes-sent_leaf8,4
HundredGigE0/0/0/19packets-received_leaf8,4
HundredGigE0/0/0/19packets-sent_leaf8,4
HundredGigE0/0/0/26bytes-received_leaf8,4
HundredGigE0/0/0/26bytes-sent_leaf8,4
HundredGigE0/0/0/26packets-received_leaf8,4
HundredGigE0/0/0/26packets-sent_leaf8,4
HundredGigE0/0/0/28bytes-received_leaf8,6
HundredGigE0/0/0/28bytes-sent_leaf8,4
HundredGigE0/0/0/28packets-received_leaf8,6
HundredGigE0/0/0/28packets-sent_leaf8,4
HundredGigE0/0/0/30bytes-received_leaf8,4
HundredGigE0/0/0/30bytes-sent_leaf8,4
HundredGigE0/0/0/30output-drops_leaf8,4
HundredGigE0/0/0/30packets-received_leaf8,4
HundredGigE0/0/0/30packets-sent_leaf8,4
HundredGigE0/0/0/31bytes-received_leaf8,4
HundredGigE0/0/0/31bytes-sent_leaf8,4
HundredGigE0/0/0/31output-drops_leaf8,6
HundredGigE0/0/0/31packets-received_leaf8,4
HundredGigE0/0/0/31packets-sent_leaf8,4
HundredGigE0/0/0/4bytes-received_leaf8,4
HundredGigE0/0/0/4bytes-sent_leaf8,4
HundredGigE0/0/0/4packets-received_leaf8,4
HundredGigE0/0/0/4packets-sent_leaf8,4
HundredGigE0/0/0/5bytes-received_leaf8,4
HundredGigE0/0/0/5bytes-sent_leaf8,4
HundredGigE0/0/0/5packets-received_leaf8,4
HundredGigE0/0/0/5packets-sent_leaf8,4
HundredGigE0/0/0/6bytes-received_leaf8,4
HundredGigE0/0/0/6bytes-sent_leaf8,4
HundredGigE0/0/0/6packets-received_leaf8,4
HundredGigE0/0/0/6packets-sent_leaf8,4
HundredGigE0/0/0/7bytes-received_leaf8,4
HundredGigE0/0/0/7bytes-sent_leaf8,4
HundredGigE0/0/0/7packets-received_leaf8,4
HundredGigE0/0/0/7packets-sent_leaf8,4
HundredGigE0/0/0/8bytes-received_leaf8,4
HundredGigE0/0/0/8bytes-sent_leaf8,4
HundredGigE0/0/0/8packets-received_leaf8,4
HundredGigE0/0/0/8packets-sent_leaf8,4
HundredGigE0/0/0/9bytes-received_leaf8,4
HundredGigE0/0/0/9bytes-sent_leaf8,4
HundredGigE0/0/0/9packets-received_leaf8,4
HundredGigE0/0/0/9packets-sent_leaf8,4
active-routes-count_leaf8,7
deleted-routes-count_leaf8,6
paths-count_leaf8,3
protocol-route-memory_leaf8,3
routes-counts_leaf8,7
global__established-neighbors-count-total_leaf8,7
performance-statistics__global__configuration-items-processed_leaf8,6
performance-statistics__vrf__inbound-update-messages_leaf8,6
vrf__network-count_leaf8,7
vrf__path-count_leaf8,7
vrf__update-messages-received_leaf8,6
HundredGigE0/0/0/0input-data-rate_spine1,1
HundredGigE0/0/0/0input-load_spine1,1
HundredGigE0/0/0/0input-packet-rate_spine1,1
HundredGigE0/0/0/0output-data-rate_spine1,2
HundredGigE0/0/0/0output-load_spine1,6
HundredGigE0/0/0/0output-packet-rate_spine1,2
HundredGigE0/0/0/1input-data-rate_spine1,2
HundredGigE0/0/0/1input-load_spine1,5
HundredGigE0/0/0/1input-packet-rate_spine1,2
HundredGigE0/0/0/1output-data-rate_spine1,2
HundredGigE0/0/0/1output-load_spine1,1
HundredGigE0/0/0/1output-packet-rate_spine1,2
HundredGigE0/0/0/10input-data-rate_spine1,0
HundredGigE0/0/0/10input-packet-rate_spine1,0
HundredGigE0/0/0/10output-data-rate_spine1,2
HundredGigE0/0/0/10output-load_spine1,2
HundredGigE0/0/0/10output-packet-rate_spine1,2
HundredGigE0/0/0/11input-data-rate_spine1,0
HundredGigE0/0/0/11input-packet-rate_spine1,0
HundredGigE0/0/0/11output-data-rate_spine1,1
HundredGigE0/0/0/11output-load_spine1,7
HundredGigE0/0/0/11output-packet-rate_spine1,1
HundredGigE0/0/0/12input-data-rate_spine1,2
HundredGigE0/0/0/12input-load_spine1,3
HundredGigE0/0/0/12input-packet-rate_spine1,2
HundredGigE0/0/0/12output-data-rate_spine1,2
HundredGigE0/0/0/12output-load_spine1,7
HundredGigE0/0/0/12output-packet-rate_spine1,2
HundredGigE0/0/0/13input-data-rate_spine1,1
HundredGigE0/0/0/13input-load_spine1,1
HundredGigE0/0/0/13input-packet-rate_spine1,1
HundredGigE0/0/0/13output-data-rate_spine1,1
HundredGigE0/0/0/13output-load_spine1,2
HundredGigE0/0/0/13output-packet-rate_spine1,1
HundredGigE0/0/0/14input-data-rate_spine1,2
HundredGigE0/0/0/14input-load_spine1,1
HundredGigE0/0/0/14input-packet-rate_spine1,2
HundredGigE0/0/0/14output-data-rate_spine1,1
HundredGigE0/0/0/14output-load_spine1,2
HundredGigE0/0/0/14output-packet-rate_spine1,1
HundredGigE0/0/0/15input-data-rate_spine1,2
HundredGigE0/0/0/15input-load_spine1,7
HundredGigE0/0/0/15input-packet-rate_spine1,2
HundredGigE0/0/0/15output-data-rate_spine1,2
HundredGigE0/0/0/15output-load_spine1,1
HundredGigE0/0/0/15output-packet-rate_spine1,2
HundredGigE0/0/0/16input-data-rate_spine1,1
HundredGigE0/0/0/16input-load_spine1,2
HundredGigE0/0/0/16input-packet-rate_spine1,1
HundredGigE0/0/0/16output-data-rate_spine1,2
HundredGigE0/0/0/16output-load_spine1,2
HundredGigE0/0/0/16output-packet-rate_spine1,2
HundredGigE0/0/0/17input-data-rate_spine1,1
HundredGigE0/0/0/17input-load_spine1,7
HundredGigE0/0/0/17input-packet-rate_spine1,1
HundredGigE0/0/0/17output-data-rate_spine1,2
HundredGigE0/0/0/17output-load_spine1,2
HundredGigE0/0/0/17output-packet-rate_spine1,2
HundredGigE0/0/0/18input-data-rate_spine1,2
HundredGigE0/0/0/18input-load_spine1,2
HundredGigE0/0/0/18input-packet-rate_spine1,2
HundredGigE0/0/0/18output-data-rate_spine1,8
HundredGigE0/0/0/18output-load_spine1,7
HundredGigE0/0/0/18output-packet-rate_spine1,8
HundredGigE0/0/0/19input-data-rate_spine1,2
HundredGigE0/0/0/19input-load_spine1,2
HundredGigE0/0/0/19input-packet-rate_spine1,2
HundredGigE0/0/0/19output-data-rate_spine1,2
HundredGigE0/0/0/19output-load_spine1,8
HundredGigE0/0/0/19output-packet-rate_spine1,2
HundredGigE0/0/0/2input-data-rate_spine1,2
HundredGigE0/0/0/2input-load_spine1,1
HundredGigE0/0/0/2input-packet-rate_spine1,2
HundredGigE0/0/0/2output-data-rate_spine1,2
HundredGigE0/0/0/2output-load_spine1,5
HundredGigE0/0/0/2output-packet-rate_spine1,2
HundredGigE0/0/0/20input-data-rate_spine1,1
HundredGigE0/0/0/20input-load_spine1,3
HundredGigE0/0/0/20input-packet-rate_spine1,1
HundredGigE0/0/0/20output-data-rate_spine1,1
HundredGigE0/0/0/20output-load_spine1,3
HundredGigE0/0/0/20output-packet-rate_spine1,1
HundredGigE0/0/0/21input-data-rate_spine1,1
HundredGigE0/0/0/21input-load_spine1,2
HundredGigE0/0/0/21input-packet-rate_spine1,1
HundredGigE0/0/0/21output-data-rate_spine1,1
HundredGigE0/0/0/21output-load_spine1,1
HundredGigE0/0/0/21output-packet-rate_spine1,1
HundredGigE0/0/0/22input-data-rate_spine1,2
HundredGigE0/0/0/22input-load_spine1,7
HundredGigE0/0/0/22input-packet-rate_spine1,2
HundredGigE0/0/0/22output-data-rate_spine1,1
HundredGigE0/0/0/22output-load_spine1,3
HundredGigE0/0/0/22output-packet-rate_spine1,1
HundredGigE0/0/0/23input-data-rate_spine1,2
HundredGigE0/0/0/23input-load_spine1,8
HundredGigE0/0/0/23input-packet-rate_spine1,2
HundredGigE0/0/0/23output-data-rate_spine1,1
HundredGigE0/0/0/23output-load_spine1,3
HundredGigE0/0/0/23output-packet-rate_spine1,1
HundredGigE0/0/0/24input-data-rate_spine1,1
HundredGigE0/0/0/24input-load_spine1,1
HundredGigE0/0/0/24input-packet-rate_spine1,1
HundredGigE0/0/0/24output-data-rate_spine1,2
HundredGigE0/0/0/24output-load_spine1,7
HundredGigE0/0/0/24output-packet-rate_spine1,8
HundredGigE0/0/0/25input-data-rate_spine1,2
HundredGigE0/0/0/25input-load_spine1,2
HundredGigE0/0/0/25input-packet-rate_spine1,2
HundredGigE0/0/0/25output-data-rate_spine1,1
HundredGigE0/0/0/25output-load_spine1,1
HundredGigE0/0/0/25output-packet-rate_spine1,1
HundredGigE0/0/0/26input-data-rate_spine1,2
HundredGigE0/0/0/26input-load_spine1,1
HundredGigE0/0/0/26input-packet-rate_spine1,2
HundredGigE0/0/0/26output-data-rate_spine1,2
HundredGigE0/0/0/26output-load_spine1,8
HundredGigE0/0/0/26output-packet-rate_spine1,2
HundredGigE0/0/0/27input-data-rate_spine1,1
HundredGigE0/0/0/27input-load_spine1,3
HundredGigE0/0/0/27input-packet-rate_spine1,1
HundredGigE0/0/0/27output-data-rate_spine1,2
HundredGigE0/0/0/27output-load_spine1,7
HundredGigE0/0/0/27output-packet-rate_spine1,2
HundredGigE0/0/0/28input-data-rate_spine1,2
HundredGigE0/0/0/28input-load_spine1,2
HundredGigE0/0/0/28input-packet-rate_spine1,2
HundredGigE0/0/0/28output-data-rate_spine1,1
HundredGigE0/0/0/28output-load_spine1,7
HundredGigE0/0/0/28output-packet-rate_spine1,1
HundredGigE0/0/0/29input-data-rate_spine1,1
HundredGigE0/0/0/29input-load_spine1,7
HundredGigE0/0/0/29input-packet-rate_spine1,1
HundredGigE0/0/0/29output-data-rate_spine1,2
HundredGigE0/0/0/29output-load_spine1,1
HundredGigE0/0/0/29output-packet-rate_spine1,2
HundredGigE0/0/0/3input-data-rate_spine1,1
HundredGigE0/0/0/3input-load_spine1,2
HundredGigE0/0/0/3input-packet-rate_spine1,1
HundredGigE0/0/0/3output-data-rate_spine1,1
HundredGigE0/0/0/3output-load_spine1,8
HundredGigE0/0/0/3output-packet-rate_spine1,1
HundredGigE0/0/0/30input-data-rate_spine1,2
HundredGigE0/0/0/30input-load_spine1,7
HundredGigE0/0/0/30input-packet-rate_spine1,2
HundredGigE0/0/0/30output-data-rate_spine1,2
HundredGigE0/0/0/30output-load_spine1,1
HundredGigE0/0/0/30output-packet-rate_spine1,2
HundredGigE0/0/0/31input-data-rate_spine1,1
HundredGigE0/0/0/31input-load_spine1,7
HundredGigE0/0/0/31input-packet-rate_spine1,1
HundredGigE0/0/0/31output-data-rate_spine1,2
HundredGigE0/0/0/31output-load_spine1,8
HundredGigE0/0/0/31output-packet-rate_spine1,2
HundredGigE0/0/0/4input-data-rate_spine1,1
HundredGigE0/0/0/4input-load_spine1,3
HundredGigE0/0/0/4input-packet-rate_spine1,1
